mw,logp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,num_heavy_atoms,num_rings,qed,lipinski_violations,veber_violations,pains_alerts,permeability_score,pgp_risk,compound_id,smiles,cnn_affinity,type,drug_name,mw_bin,label,ml_score_corrected,composite_corrected,rank_corrected,NOD2_Scout_drugability,cid,name,ml_score,nod2_scout_score,mol_valid,MW,LogP_Crippen,TPSA,HBD,HBA,RotBonds,AromaticRings,FractionCsp3,NumHeavyAtoms,MolarRefractivity,NumRings,QED_score,PAINS_alerts,Brenk_alerts,Lipinski_pass,Veber_pass,Ghose_pass,Egan_pass,LogS_ESOL,Solubility_class,LE,LE_norm,GI_absorb,bioavail,BBB,Vd_class,cyp_risk,hERG_inhib,AMES,hepatotox,carcinogenic,LD50_class,drug_interaction_flag,gi_toxicity_flag,absorption_score,safety_score,metabolism_score,gut_targeting,solubility_score,ADMET_score,hard_flag_reasons,any_hard_filter,soft_flag_reasons,soft_flag_count,safety_penalty,FINAL_SCORE,Tier,final_rank
311.425,3.8371800000000023,61.09,1.0,3.0,1.0,0.0,0.7,23.0,4.0,0.8001121130289811,0,0.0,0,0.5636428571428571,0,fda_1497,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,5.5657649,FDA,DIENOGEST,S,1.0,0.99758255,0.8064470631031468,23.0,0.8064470631031468,,,,,True,311.425,3.8371800000000027,61.089999999999996,1,3,1,0,0.7,23,87.31880000000004,4,0.8001121130289811,0,0,1,1,1,1,-4.122258400000002,poor,0.24198977826086954,0.7334732834548733,1,1.0,1,high,0,,,,,,0,0,1.0,0.9400336339086943,1.0,0.6,0.3,0.8770100901726082,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.8125406966013222,3,49
270.37199999999996,3.817400000000002,37.3,1.0,2.0,0.0,1.0,0.6111111111111112,20.0,4.0,0.7778844237760111,0,0.0,0,0.7335714285714285,0,fda_11,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,4.96658564,FDA,ESTRONE,S,1.0,0.99879587,0.7824627051455147,76.0,0.7824627051455147,,,,,True,270.37199999999996,3.817400000000002,37.3,1,2,0,1,0.6111111111111112,20,77.73080000000004,4,0.7778844237760111,0,0,1,1,1,1,-4.1062684,poor,0.24832928199999998,0.8163599616169733,1,1.0,1,high,0,,,,,,0,0,1.0,0.9333653271328033,1.0,0.6,0.3,0.875009598139841,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.8118002726668727,3,50
288.43100000000004,3.879200000000003,37.3,1.0,2.0,0.0,0.0,0.8421052631578947,21.0,4.0,0.6868426969908572,0,0.0,0,0.7335714285714285,0,fda_1825,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,5.29769468,FDA,PRASTERONE,S,1.0,0.99849176,0.7845518481291717,71.0,0.7845518481291717,,,,,True,288.43100000000004,3.8792000000000035,37.3,1,2,0,0,0.8421052631578947,21,82.71680000000005,4,0.6868426969908572,0,1,1,1,1,1,-4.072168200000002,poor,0.2522711752380952,0.8678987649082504,1,1.0,1,high,0,,,,,,0,0,1.0,0.906052809097257,1.0,0.6,0.3,0.8668158427291771,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.8100699534313222,3,52
296.4100000000001,3.6126000000000023,40.46,2.0,2.0,0.0,1.0,0.6,22.0,4.0,0.7180018360911579,0,0.0,0,0.7110000000000001,0,fda_18,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,5.42335176,FDA,ETHINYL ESTRADIOL,S,1.0,0.99645907,0.7956543085001542,44.0,0.7956543085001542,,,,,True,296.4100000000001,3.6126000000000023,40.46,2,2,0,1,0.6,22,86.50660000000005,4,0.7180018360911579,0,1,1,1,1,1,-4.138680000000002,poor,0.2465159890909091,0.7926518242052507,1,1.0,1,high,0,,,,,,0,0,1.0,0.9154005508273473,1.0,0.6,0.3,0.8696201652482042,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.8084466264480917,3,57
330.4680000000001,3.695900000000003,54.370000000000005,1.0,3.0,2.0,0.0,0.8095238095238095,24.0,4.0,0.8398032346789407,0,0.0,0,0.6116428571428572,0,fda_1791,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,5.57008219,FDA,DESOXYCORTICOSTERONE,M,1.0,0.99551034,0.8188294867118608,9.0,0.8188294867118608,,,,,True,330.4680000000001,3.695900000000003,54.370000000000005,1,3,2,0,0.8095238095238095,24,92.29280000000004,4,0.8398032346789407,0,0,1,1,1,1,-4.085318600000003,poor,0.23208675791666666,0.6039949372183804,1,1.0,1,high,0,,,,,,0,0,1.0,0.9519409704036821,1.0,0.6,0.3,0.8805822911211046,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.8065821065964089,3,60
329.44000000000005,3.466880000000002,76.78,2.0,4.0,0.0,0.0,0.85,24.0,5.0,0.6672313604458664,0,0.0,0,0.4515714285714285,0,fda_540,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,5.91102552,FDA,TRILOSTANE,M,1.0,0.99201596,0.7882539221938877,62.0,0.7882539221938877,,,,,True,329.44000000000005,3.466880000000002,76.78,2,4,0,0,0.85,24,87.88160000000005,5,0.6672313604458664,0,1,1,1,1,1,-4.066662400000002,poor,0.24629273,0.7897327937611602,1,1.0,1,high,0,,,,,,0,0,1.0,0.9001694081337599,1.0,0.6,0.3,0.865050822440128,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.8017460432710664,3,68
336.44700000000006,3.332200000000002,57.53,2.0,3.0,0.0,0.0,0.85,24.0,4.0,0.7132510411285401,0,0.0,0,0.5890714285714286,0,fda_195,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,5.73720503,FDA,FLUOXYMESTERONE,M,1.0,0.997391,0.8021170220314916,33.0,0.8021170220314916,,,,,True,336.44700000000006,3.332200000000002,57.53,2,3,0,0,0.85,24,89.07260000000005,4,0.7132510411285401,0,0,1,1,1,1,-4.025257400000002,poor,0.23905020958333334,0.6950395048916709,1,1.0,1,high,0,,,,,,0,0,1.0,0.913975312338562,1.0,0.6,0.3,0.8691925937015686,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.8002322679917191,3,70
324.39900000000006,3.812980000000003,36.26,0.0,3.0,5.0,2.0,0.35,24.0,3.0,0.8388667572429986,0,0.0,0,0.741,0,fda_1279,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,5.31001425,FDA,ESCITALOPRAM,M,1.0,0.9686686,0.8075111647228559,22.0,0.8075111647228559,,,,,True,324.39900000000006,3.812980000000003,36.26,0,3,5,2,0.35,24,90.91400000000006,3,0.8388667572429986,0,0,1,1,1,1,-4.4167845333333355,poor,0.22125059375,0.46231607894273585,1,1.0,1,high,0,,,,,,0,0,1.0,0.9516600271728995,1.0,0.6,0.3,0.88049800815187,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.7889414647836778,3,80
355.4100000000001,3.030800000000002,57.2,0.0,3.0,4.0,2.0,0.15,25.0,3.0,0.8470253401152333,0,0.0,0,0.5914285714285714,0,fda_468,CC1=C(CC(=O)[O-])c2cc(F)ccc2/C1=C\c1ccc([S@](C)=O)cc1,5.45397329,FDA,SULINDAC,M,1.0,0.9912594,0.809827536342145,16.0,0.809827536342145,,,,,True,355.4100000000001,3.030800000000002,57.199999999999996,0,3,4,2,0.15,25,95.26340000000003,3,0.8470253401152333,0,1,1,1,1,1,-4.182279333333335,poor,0.21815893160000002,0.4218937342044166,1,1.0,1,high,0,,,,,,0,0,1.0,0.95410760203457,1.0,0.6,0.3,0.8812322806103711,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.7862672248825919,3,86
285.43100000000004,3.8826000000000023,23.47,1.0,2.0,2.0,1.0,0.5789473684210527,21.0,3.0,0.8335259245753123,0,0.0,0,0.8323571428571429,0,fda_365,CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,4.71326208,FDA,PENTAZOCINE,S,1.0,0.97362375,0.7803190225083038,88.0,0.7803190225083038,,,,,True,285.43100000000004,3.8826000000000027,23.47,1,2,2,1,0.5789473684210527,21,87.73580000000005,3,0.8335259245753123,0,1,1,1,1,1,-4.170376866666668,poor,0.22444105142857143,0.5040301388558582,1,1.0,1,high,0,,,,,,0,0,1.0,0.9500577773725936,1.0,0.6,0.3,0.8800173332117781,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.7845146094155402,3,91
381.3790000000001,3.5139200000000006,77.98,1.0,4.0,3.0,3.0,0.1176470588235294,26.0,3.0,0.7541053298167572,0,0.0,0,0.4429999999999999,0,fda_836,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,5.79189491,FDA,CELECOXIB,M,1.0,0.99310607,0.7977628842433417,37.0,0.7977628842433417,,,,,True,381.3790000000001,3.5139200000000006,77.98,1,4,3,3,0.11764705882352941,26,90.1122,3,0.7541053298167572,0,0,1,1,1,1,-4.9603194,poor,0.22276518884615384,0.4821188523847495,1,1.0,1,high,0,,,,,,0,0,1.0,0.9262315989450272,1.0,0.6,0.3,0.872869479683508,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.7810044402213598,3,94
324.39900000000006,3.812980000000003,36.26,0.0,3.0,5.0,2.0,0.35,24.0,3.0,0.8388667572429986,0,0.0,0,0.741,0,fda_1278,CN(C)CCC[C@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,5.002707,FDA,CITALOPRAM,M,-1.0,0.9686686,0.7885880951511299,61.0,0.7885880951511299,,,,,True,324.39900000000006,3.812980000000003,36.26,0,3,5,2,0.35,24,90.91400000000006,3,0.8388667572429986,0,0,1,1,1,1,-4.4167845333333355,poor,0.208446125,0.2949023626660273,1,1.0,1,high,0,,,,,,0,0,1.0,0.9516600271728995,1.0,0.6,0.3,0.88049800815187,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.7665231722844891,3,109
327.46800000000013,3.3656000000000015,43.7,2.0,3.0,2.0,1.0,0.7142857142857143,24.0,5.0,0.875191488403328,0,0.0,0,0.6878571428571428,0,fda_463,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,4.78919744,FDA,BUTORPHANOL,M,-1.0,0.9681207,0.7772270802132362,99.0,0.7772270802132362,,,,,True,327.46800000000013,3.3656000000000015,43.7,2,3,2,1,0.7142857142857143,24,94.22560000000006,5,0.875191488403328,0,0,1,1,1,1,-4.006629600000002,poor,0.1995498933333333,0.178587407844086,1,1.0,1,high,0,,,,,,0,0,1.0,0.9625574465209983,1.0,0.6,0.3,0.8837672339562995,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.754480162641654,3,118
436.5960000000001,2.6045000000000007,,,,,,,,,0.728916467782487,0,,0,,0,20182,CC(C)(CO)N1CC2(CN(CC(C1)(C2=O)C3=CC=CC=C3)C(C)(C)CO)C4=CC=CC=C4,6.3024025,Natural,I.S. 3231,,,,,6.0,0.8250834,20182.0,I.S. 3231,0.9895635,0.8250834,True,436.5960000000001,2.6045000000000007,64.01,2,5,6,2,0.5185185185185185,32,126.72260000000006,4,0.728916467782487,0,0,1,1,1,1,-4.161730200000002,poor,0.196950078125,0.14459578084591138,1,1.0,1,medium,0,,,,,,0,0,1.0,0.9186749403347461,1.0,0.6,0.3,0.8706024821004238,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.7533702066766462,3,119
388.4230000000001,2.8815999999999997,,,,,,,,,0.5204091213299294,0,,0,,0,51724,COC1=CC2=C(C=C1)N(C(=O)C2(C3=CC=CC=C3)C4=CC=CC=C4)CC(=O)NO,6.29585457,Natural,72935-75-2,,,,,30.0,0.78405285,51724.0,72935-75-2,0.9929557,0.78405285,True,388.4230000000001,2.8815999999999997,78.87,2,4,5,3,0.13043478260869565,29,108.04220000000004,4,0.5204091213299294,0,2,1,1,1,1,-4.2886306,poor,0.21709843344827587,0.40802811118239773,1,1.0,1,medium,0,,,,,,0,0,1.0,0.8561227363989787,1.0,0.6,0.3,0.8518368209196937,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.750202418627959,3,120
362.41,4.777700000000002,,,,,,,,,0.553147901711654,0,,0,,0,401474,C1=CC=C2C(=C1)N=C(C(=N2)OC3=CC=C(C=C3)CC(=O)O)C4=CC=CS4,6.12988806,Natural,NSC715132,,,,,31.0,0.7801848,401474.0,NSC715132,0.9781949,0.7801848,True,362.41,4.777700000000002,72.31,1,5,5,4,0.05,26,100.70680000000003,4,0.553147901711654,0,0,1,1,1,1,-5.506893000000002,poor,0.23576492538461538,0.6520856231281247,1,1.0,0,high,2,,,,,,1,0,1.0,0.6659443705134962,0.33333333333333337,1.0,0.3,0.6614499778207156,hepatotox_unknown;,False,steroid_interaction_risk;formulation_challenge;,2,1.0,0.7478153708706906,3,122
410.4240000000001,3.742040000000002,77.0,1.0,5.0,6.0,3.0,0.2727272727272727,30.0,4.0,0.6699507613704487,0,0.0,0,0.4499999999999999,0,fda_1953,Cc1ncc(OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,6.05913401,FDA,LEMBOREXANT,L,1.0,0.98105305,0.7944718762410317,46.0,0.7944718762410317,,,,,True,410.4240000000001,3.742040000000002,77.0,1,5,6,3,0.2727272727272727,30,106.01070000000003,4,0.6699507613704487,0,0,1,1,1,1,-4.9011140000000015,poor,0.20197113366666666,0.21024423407534948,1,1.0,1,high,0,,,,,,0,0,1.0,0.9009852284111346,1.0,0.6,0.3,0.8652955685233404,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.7458869240929065,3,124
410.4930000000003,3.5904200000000026,64.16,0.0,6.0,4.0,3.0,0.5217391304347826,30.0,5.0,0.6577452185749303,0,0.0,0,0.5417142857142858,0,fda_713,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,6.04004812,FDA,RISPERIDONE,L,1.0,0.97338235,0.797725727593773,38.0,0.797725727593773,,,,,True,410.4930000000003,3.5904200000000026,64.16,0,6,4,3,0.5217391304347826,30,112.25800000000005,5,0.6577452185749303,0,0,1,1,1,1,-4.827021200000003,poor,0.20133493733333332,0.2019262011663348,1,1.0,1,high,0,,,,,,0,0,1.0,0.897323565572479,1.0,0.6,0.3,0.8641970696717437,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.7450243189271971,3,125
419.5200000000002,3.5593800000000018,67.16,0.0,4.0,4.0,2.0,0.4615384615384615,31.0,4.0,0.7600468495976936,0,0.0,0,0.5202857142857142,0,fda_698,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)[O-])c1ccccc1,5.7674675,FDA,LEVOCABASTINE,L,1.0,0.98564154,0.8029362456208865,31.0,0.8029362456208865,,,,,True,419.5200000000002,3.5593800000000018,67.16,0,4,4,2,0.46153846153846156,31,114.42800000000004,4,0.7600468495976936,0,0,1,1,1,1,-4.789433400000002,poor,0.18604733870967743,0.002046475696824128,1,1.0,1,high,0,,,,,,0,0,1.0,0.9280140548793081,1.0,0.6,0.3,0.8734042164637924,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.735039386347758,3,130
391.4740000000001,4.878100000000003,,,,,,,,,0.4871624324764735,0,,0,,0,3932,C1=CC=C(C=C1)N2C3=CC=CC=C3C(C2=O)(CC4=CC=NC=C4)CC5=CC=NC=C5,6.48609924,Natural,Linopirdine,,,,,16.0,0.81034833,3932.0,Linopirdine,0.9882583,0.81034833,True,391.47400000000005,4.878100000000003,46.09,0,3,5,4,0.11538461538461539,30,117.59000000000002,5,0.4871624324764735,0,0,1,1,1,1,-5.602341800000002,poor,0.21620330799999998,0.3963246753932541,1,1.0,0,high,2,,,,,,1,0,1.0,0.646148729742942,0.33333333333333337,1.0,0.3,0.6555112855895493,hepatotox_unknown;,False,steroid_interaction_risk;formulation_challenge;,2,1.0,0.7258445338853011,3,133
433.5480000000002,2.628700000000002,,,,,,,,,0.5543834281233575,0,,0,,0,201157,C[C@@]12C[C@@H](CC34[C@@H]1[C@H]5CC67[C@H]3[C@H](C(C[C@@H]6C4N5C2)C(=C)[C@H]7O)O)OC(=O)C8=CC=CC=C8,6.14699793,Natural,CID_201157,,,,,27.0,0.78870785,201157.0,CID_201157,0.99485826,0.78870785,True,433.5480000000002,2.628700000000002,70.0,2,5,2,1,0.6666666666666666,32,116.48210000000002,10,0.5543834281233575,0,1,1,1,1,1,-4.126078600000002,poor,0.1920936853125,0.08110023219691946,1,1.0,1,medium,0,,,,,,0,0,1.0,0.8663150284370071,1.0,0.6,0.3,0.854894508531102,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.7217090110398687,3,134
374.4440000000002,2.9492400000000014,,,,,,,,,0.5536270865210524,0,,0,,0,10604,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C3=C(N(N(C3=O)C4=CC=CC=C4)C)C,6.17072535,Natural,Forbisen,,,,,21.0,0.7984923,10604.0,Forbisen,0.98680985,0.7984923,True,374.44400000000013,2.9492400000000014,53.86,0,6,3,4,0.18181818181818182,28,110.48800000000001,4,0.5536270865210524,0,0,1,1,1,1,-4.561574000000001,poor,0.2203830482142857,0.45097324035966696,1,1.0,1,medium,1,,,,,,0,0,1.0,0.7660881259563158,0.6666666666666667,0.6,0.3,0.758159771120228,hepatotox_unknown;,False,cns_effects_possible;formulation_challenge;,2,1.0,0.7174025820072868,3,136
