#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
7.6%,380000,1519.9999999917043,-1542668.5943874214,244855.01052350295,310.63012245844806,263,1:41:09
7.7%,382500,1529.9999999914678,-1540290.6122819586,245870.7866161053,311.91876528164704,263,1:41:06
7.7%,385000,1539.9999999912313,-1541777.5708451448,244518.45292690067,310.2031557926511,263,1:41:03
7.8%,387500,1549.9999999909949,-1536066.9795929175,246289.82981491834,312.4503755594371,263,1:40:59
7.8%,390000,1559.9999999907584,-1540688.6594157433,245078.62346060463,310.9138042744202,263,1:40:56
7.8%,392500,1569.999999990522,-1537610.518916835,245900.05367598837,311.9558943172181,263,1:40:52
7.9%,395000,1579.9999999902855,-1540295.6745805955,246259.4720689371,312.411862848051,263,1:40:49
8.0%,397500,1589.999999990049,-1539107.089250723,246369.92861889093,312.5519912104037,263,1:40:45
8.0%,400000,1599.9999999898125,-1537092.3499217927,245528.34725847244,311.48433684430915,263,1:40:42
8.1%,402500,1609.999999989576,-1543206.668527441,244726.79902226757,310.4674696532464,263,1:40:39
8.1%,405000,1619.9999999893396,-1538623.034027649,246267.82908965112,312.4224648053572,263,1:40:35
8.2%,407500,1629.9999999891031,-1540282.775783833,246498.93441340158,312.71565167894386,263,1:40:32
8.2%,410000,1639.9999999888666,-1539463.9640202932,244805.68407767298,310.56754550780346,263,1:40:30
8.2%,412500,1649.9999999886302,-1540842.1261695465,245486.33217097976,311.43103529354624,263,1:40:28
8.3%,415000,1659.9999999883937,-1538029.2057754835,244197.7207999879,309.79626577375274,263,1:40:25
8.3%,417500,1669.9999999881572,-1541239.94426867,245166.54756778758,311.0253473305451,263,1:40:22
8.4%,420000,1679.9999999879208,-1537557.7190725794,246234.02081863914,312.3795746584817,263,1:40:19
8.4%,422500,1689.9999999876843,-1540255.71752813,243896.20482060075,309.41375391336663,263,1:40:18
8.5%,425000,1699.9999999874478,-1541472.0559617039,245160.40647361014,311.01755656150067,263,1:40:15
8.6%,427500,1709.9999999872114,-1538036.4307105318,244195.46005498874,309.7933977274978,263,1:40:12
8.6%,430000,1719.999999986975,-1536989.3200058732,244475.6277968346,310.1488265985363,263,1:40:08
8.7%,432500,1729.9999999867384,-1538643.797273145,245043.76744169905,310.8695849243734,263,1:40:05
8.7%,435000,1739.999999986502,-1539003.5640368406,244391.6198470926,310.0422516925948,263,1:40:02
8.8%,437500,1749.9999999862655,-1537099.4340573084,245984.41219007244,312.06291395918635,263,1:39:58
8.8%,440000,1759.999999986029,-1540022.850326757,246792.16586385228,313.08765354718184,263,1:39:55
8.8%,442500,1769.9999999857926,-1539013.3046184024,246093.28200762716,312.2010293470918,263,1:39:51
8.9%,445000,1779.999999985556,-1539832.6457022838,245906.75257646438,311.9643927354075,263,1:39:48
8.9%,447500,1789.9999999853196,-1538680.238131795,244992.52407021815,310.80457610660704,263,1:39:45
9.0%,450000,1799.9999999850832,-1539781.1767052067,243345.31005283142,308.7148729355666,263,1:39:42
9.1%,452500,1809.9999999848467,-1539528.4776315717,244767.18140456197,310.5186999071442,263,1:39:38
9.1%,455000,1819.9999999846102,-1541310.7708063861,245137.0352114881,310.9879071048714,263,1:39:35
9.2%,457500,1829.9999999843737,-1539502.6694041975,245215.04388943134,311.08687116172496,263,1:39:32
9.2%,460000,1839.9999999841373,-1538260.3814376267,245477.65292043978,311.420024546197,263,1:39:29
9.2%,462500,1849.9999999839008,-1539893.995106115,244986.59903754594,310.7970594394145,263,1:39:25
9.3%,465000,1859.9999999836643,-1540306.210392652,245812.52286155726,311.8448502036119,263,1:39:22
9.3%,467500,1869.9999999834279,-1538441.6654869355,244782.3276833571,310.53791491290156,263,1:39:18
9.4%,470000,1879.9999999831914,-1539817.6436224757,244766.13987810464,310.5173785966663,263,1:39:15
9.4%,472500,1889.999999982955,-1539533.0762888575,244915.40273546588,310.70673775889657,263,1:39:11
9.5%,475000,1899.9999999827185,-1540597.5025027636,245835.87727631838,311.8744782871936,263,1:39:08
9.6%,477500,1909.999999982482,-1540995.9187209625,244673.30558532514,310.3996063375943,263,1:39:05
9.6%,480000,1919.9999999822455,-1540299.8744031247,245573.69025943274,311.54186028199916,263,1:39:02
9.7%,482500,1929.999999982009,-1540676.9527404085,245765.57140935335,311.78528623832267,263,1:38:59
9.7%,485000,1939.9999999817726,-1540046.3806709154,245407.11731836884,311.3305410487504,263,1:38:56
9.8%,487500,1949.9999999815361,-1540408.3152149646,246607.12518243032,312.8529056063208,263,1:38:54
9.8%,490000,1959.9999999812997,-1537282.2125977604,243844.41948703246,309.34805754687824,263,1:38:51
9.8%,492500,1969.9999999810632,-1538707.186959627,244973.71984441142,310.7807205238579,263,1:38:48
9.9%,495000,1979.9999999808267,-1539701.9628679287,246021.489664832,312.1099515121463,263,1:38:45
9.9%,497500,1989.9999999805902,-1538958.0547930468,245097.57634844046,310.9378484541035,263,1:38:41
10.0%,500000,1999.9999999803538,-1541836.820524944,245415.14245951627,311.3407219740745,263,1:38:38
10.1%,502500,2009.9999999801173,-1540385.5567779345,245763.1632789613,311.78223121471103,263,1:38:35
10.1%,505000,2019.9999999798808,-1539647.1360888518,245899.98883507776,311.95581205817035,263,1:38:32
10.2%,507500,2029.9999999796444,-1539356.6823644694,245999.46201395872,312.0820065994667,263,1:38:28
10.2%,510000,2039.999999979408,-1540756.0370917972,244902.96856896178,310.6909634169479,263,1:38:25
10.2%,512500,2049.9999999791717,-1540770.0147110904,246614.13536636255,312.8617989276732,263,1:38:21
10.3%,515000,2059.999999978935,-1539728.5741426088,244170.66228714667,309.7619385646038,263,1:38:18
10.3%,517500,2069.9999999786987,-1538292.3159329891,245411.62766915374,311.3362630097331,263,1:38:14
10.4%,520000,2079.9999999784623,-1541030.837528415,247352.16163427714,313.7980803192188,263,1:38:11
10.4%,522500,2089.999999978226,-1539336.9855362168,244266.92082461168,309.88405491916194,263,1:38:07
10.5%,525000,2099.9999999779893,-1539989.92791963,245002.52608921487,310.8172649561394,263,1:38:04
10.6%,527500,2109.999999977753,-1540028.1233797204,245271.07156073896,311.15794948012297,263,1:38:00
10.6%,530000,2119.9999999775164,-1539384.5093453666,245029.62650154703,310.8516453201901,263,1:37:57
10.7%,532500,2129.99999997728,-1541521.2369691683,245344.71026985848,311.25136966859526,263,1:37:53
10.7%,535000,2139.9999999770434,-1539071.456170462,245680.05824102106,311.676801768701,263,1:37:50
10.8%,537500,2149.999999976807,-1539819.4495492363,244452.3001690146,310.11923249764,263,1:37:46
10.8%,540000,2159.9999999765705,-1539935.0079649827,246834.9450970968,313.1419245152662,263,1:37:43
10.8%,542500,2169.999999976334,-1538713.4501661332,245623.65970408532,311.6052529594797,263,1:37:40
10.9%,545000,2179.9999999760976,-1539083.60833072,246608.7806159419,312.8550057369791,263,1:37:36
10.9%,547500,2189.999999975861,-1540027.0088075167,245733.26557330193,311.7443021237346,263,1:37:33
11.0%,550000,2199.9999999756246,-1539583.8761040345,244958.0111259046,310.7607919908742,263,1:37:30
11.1%,552500,2209.999999975388,-1540507.3719702968,246297.9381679349,312.46066204973624,263,1:37:26
11.1%,555000,2219.9999999751517,-1543722.0037501147,244946.24249794247,310.7458619702991,263,1:37:23
11.2%,557500,2229.999999974915,-1539862.491377104,245001.23704021028,310.81562963142505,263,1:37:19
11.2%,560000,2239.9999999746788,-1538679.9476578552,245561.4866387956,311.52637841718104,263,1:37:16
11.2%,562500,2249.9999999744423,-1537943.6218512785,244916.90907333448,310.7086487425255,263,1:37:13
11.3%,565000,2259.999999974206,-1540680.2658853931,245638.4982043319,311.62407750850093,263,1:37:09
11.3%,567500,2269.9999999739694,-1540217.5545507437,244917.23540094134,310.70906273113155,263,1:37:06
11.4%,570000,2279.999999973733,-1540147.1808770876,245768.60422602523,311.78913375695083,263,1:37:02
11.4%,572500,2289.9999999734964,-1538368.4032960525,246859.27932132615,313.17279561337494,263,1:36:59
11.5%,575000,2299.99999997326,-1542280.73446305,244500.8294670263,310.1807981635905,263,1:36:55
11.6%,577500,2309.9999999730235,-1538993.8475906365,246620.4918925602,312.8698629999867,263,1:36:52
11.6%,580000,2319.999999972787,-1540441.0853740107,245933.52646032977,311.99835885603545,263,1:36:48
11.7%,582500,2329.9999999725505,-1539437.8806103095,244656.7382980156,310.3785885994857,263,1:36:45
11.7%,585000,2339.999999972314,-1541267.9819689812,245805.55532346183,311.836010983997,263,1:36:42
11.8%,587500,2349.9999999720776,-1540238.801457299,245743.69272578345,311.75753030985703,263,1:36:39
11.8%,590000,2359.999999971841,-1539573.2277935622,247236.25784076902,313.65104142671726,263,1:36:35
11.8%,592500,2369.9999999716047,-1539300.6516318917,245770.93241439268,311.7920873638064,263,1:36:32
11.9%,595000,2379.999999971368,-1542150.8216293873,244871.87063005287,310.65151167548333,263,1:36:28
11.9%,597500,2389.9999999711317,-1540081.7241492262,244586.7346334573,310.2897799332967,263,1:36:25
12.0%,600000,2399.9999999708953,-1539560.0326384986,245334.04282761837,311.2378366439604,263,1:36:22
12.1%,602500,2409.999999970659,-1539075.2938621677,245290.56443093775,311.1826786969929,263,1:36:18
12.1%,605000,2419.9999999704223,-1538851.3571162708,246008.161214816,312.0930426563634,263,1:36:15
12.2%,607500,2429.999999970186,-1539955.8768814607,244700.80054287717,310.43448723308063,263,1:36:11
12.2%,610000,2439.9999999699494,-1541471.9929177444,246800.71766155242,313.0985026041856,263,1:36:08
12.2%,612500,2449.999999969713,-1540747.6138026696,246010.68136053864,312.0962397858514,263,1:36:04
12.3%,615000,2459.9999999694764,-1539641.9499182636,244685.82660104422,310.41549085895986,263,1:36:01
12.3%,617500,2469.99999996924,-1538425.4839561665,245580.67471716288,311.5507209663502,263,1:35:58
12.4%,620000,2479.9999999690035,-1540066.2981718741,245386.6030209263,311.3045160198441,263,1:35:54
12.4%,622500,2489.999999968767,-1540514.5720660044,244774.2608925918,310.52768114967193,263,1:35:51
12.5%,625000,2499.9999999685306,-1539665.9572298182,244671.2966926859,310.3970577985009,263,1:35:48
12.6%,627500,2509.999999968294,-1539431.602028001,246775.61300801794,313.0666541172585,263,1:35:44
12.6%,630000,2519.9999999680576,-1539393.8191450406,244546.15374619595,310.2382978502774,263,1:35:41
12.7%,632500,2529.999999967821,-1538141.5012869872,244690.64183414463,310.42159960243396,263,1:35:38
12.7%,635000,2539.9999999675847,-1541090.5783312982,245938.305602325,312.0044218132935,263,1:35:34
12.8%,637500,2549.9999999673482,-1538161.2579891663,243767.9684832381,309.2510696003382,263,1:35:31
12.8%,640000,2559.9999999671118,-1537909.7154231612,245927.9325848788,311.9912623044369,263,1:35:27
12.8%,642500,2569.9999999668753,-1541537.4289145507,246431.37251199444,312.62994070385395,263,1:35:24
12.9%,645000,2579.999999966639,-1541133.815539022,244876.03049516474,310.65678900024113,263,1:35:21
12.9%,647500,2589.9999999664024,-1541139.928565084,243658.67899984086,309.11242181225117,263,1:35:18
13.0%,650000,2599.999999966166,-1538995.2679539276,246080.32677267163,312.18459396268975,263,1:35:15
13.1%,652500,2609.9999999659294,-1537360.4059625631,246449.90755990762,312.65345479977026,263,1:35:12
13.1%,655000,2619.999999965693,-1540256.1026597172,244929.16918724414,310.7242022763371,263,1:35:09
13.2%,657500,2629.9999999654565,-1540407.2834614636,244533.72109425016,310.22252542974104,263,1:35:05
13.2%,660000,2639.99999996522,-1539008.9791794093,244672.0513997951,310.3980152416884,263,1:35:02
13.2%,662500,2649.9999999649835,-1541962.102685243,245648.95859680674,311.6373478638368,263,1:34:59
13.3%,665000,2659.999999964747,-1537402.1663032416,244264.3747560161,309.88082490317026,263,1:34:55
13.3%,667500,2669.9999999645106,-1539659.2584064724,245692.65760610337,311.69278568632654,263,1:34:52
13.4%,670000,2679.999999964274,-1539626.0477557406,244911.61428897438,310.7019316265039,263,1:34:48
13.4%,672500,2689.9999999640377,-1539939.7267448083,246425.1462574513,312.62204189791544,263,1:34:45
13.5%,675000,2699.999999963801,-1537458.1489360267,245658.30972287833,311.64921097184725,263,1:34:41
13.6%,677500,2709.9999999635647,-1541909.8444600003,245020.1064607519,310.8395679220936,263,1:34:38
13.6%,680000,2719.9999999633283,-1540943.350087042,245481.74555734094,311.42521658330935,263,1:34:35
13.7%,682500,2729.999999963092,-1541222.6808627537,245356.34879141534,311.2661346324353,263,1:34:31
13.7%,685000,2739.9999999628553,-1541213.0664013438,244031.95618507935,309.58597200635865,263,1:34:28
13.8%,687500,2749.999999962619,-1539085.6587555343,246230.44568770984,312.3750391443585,263,1:34:24
13.8%,690000,2759.9999999623824,-1539101.2131942222,246462.71673104918,312.66970488340866,263,1:34:21
13.8%,692500,2769.999999962146,-1541155.1713991668,244665.70072101624,310.3899585875789,263,1:34:18
13.9%,695000,2779.9999999619095,-1541218.9701422108,245670.96563672414,311.6652666288638,263,1:34:14
13.9%,697500,2789.999999961673,-1539792.0248977765,245524.9329375482,311.48000533839246,263,1:34:11
14.0%,700000,2799.9999999614365,-1542990.500400993,245235.61406235068,311.1129670758713,263,1:34:07
14.1%,702500,2809.9999999612,-1540022.0579471262,244193.75806445105,309.79123853325456,263,1:34:04
14.1%,705000,2819.9999999609636,-1539691.3547619078,246051.48589923713,312.148005599529,263,1:34:00
14.2%,707500,2829.999999960727,-1538230.0755657004,243737.04143541408,309.2118346562286,263,1:33:57
14.2%,710000,2839.9999999604906,-1541797.7219214402,244503.27667907075,310.1839027673126,263,1:33:54
14.2%,712500,2849.999999960254,-1540512.0321849762,246320.25268559495,312.4889708898884,263,1:33:50
14.3%,715000,2859.9999999600177,-1539272.2981836684,245813.14065870963,311.8456339588828,263,1:33:47
14.3%,717500,2869.9999999597812,-1539113.0564497625,245669.70000168702,311.6636610077833,263,1:33:44
14.4%,720000,2879.9999999595448,-1540615.410172318,244874.63105538877,310.655013630613,263,1:33:40
14.4%,722500,2889.9999999593083,-1541509.410226237,246010.30336477637,312.0957602495346,263,1:33:37
14.5%,725000,2899.999999959072,-1538062.7011005823,244452.5308435195,310.1195251379644,263,1:33:34
14.6%,727500,2909.9999999588354,-1539247.9844114613,244387.51544854962,310.0370447343247,263,1:33:30
14.6%,730000,2919.999999958599,-1540086.5580642717,246412.12531383053,312.6055231536071,263,1:33:27
14.7%,732500,2929.9999999583624,-1541431.314441951,244437.33923878014,310.100252630408,263,1:33:24
14.7%,735000,2939.999999958126,-1538798.8632289628,243478.2019191919,308.8834633868423,263,1:33:20
14.8%,737500,2949.9999999578895,-1538523.301122277,246653.56645252244,312.9118223398808,263,1:33:17
14.8%,740000,2959.999999957653,-1538252.22408982,244751.40403860674,310.49868428602923,263,1:33:14
14.8%,742500,2969.9999999574165,-1540750.8195165414,245623.11556826934,311.6045626531029,263,1:33:10
14.9%,745000,2979.99999995718,-1540749.6352209346,246678.5421090561,312.9435071774953,263,1:33:07
14.9%,747500,2989.9999999569436,-1540021.0791757563,243876.92644321918,309.38929680826584,263,1:33:03
15.0%,750000,2999.999999956707,-1538297.6694197906,244321.87657188857,309.95377336384445,263,1:33:00
15.1%,752500,3009.9999999564707,-1538377.194215388,246137.56951510994,312.2572137553395,263,1:32:57
15.1%,755000,3019.999999956234,-1539706.6164266877,245847.69909480025,311.88947578679495,263,1:32:54
15.2%,757500,3029.9999999559977,-1538962.3473365437,244306.6082768016,309.934403564703,263,1:32:50
15.2%,760000,3039.9999999557613,-1541889.7574711805,245062.92490587372,310.8938886354955,263,1:32:47
15.2%,762500,3049.999999955525,-1538954.335685945,245575.26380603097,311.54385652855933,263,1:32:44
15.3%,765000,3059.9999999552883,-1538033.4876305899,245895.08867081016,311.94959556857,263,1:32:40
15.3%,767500,3069.999999955052,-1539626.1595977517,244450.32427000004,310.11672581520963,263,1:32:37
15.4%,770000,3079.9999999548154,-1539318.822407131,244363.29275412805,310.0063151261441,263,1:32:34
15.4%,772500,3089.999999954579,-1539307.093023057,247595.89622831708,314.1072890490386,263,1:32:31
15.5%,775000,3099.9999999543425,-1538045.5242846739,245464.63049748135,311.4035039251583,263,1:32:27
15.6%,777500,3109.999999954106,-1540448.322314309,244128.9929378864,309.70907562732583,263,1:32:24
15.6%,780000,3119.9999999538695,-1538065.6548566045,245833.5964988155,311.87158482712715,263,1:32:21
15.7%,782500,3129.999999953633,-1539027.6026191916,246212.96597763087,312.35286388043085,263,1:32:17
15.7%,785000,3139.9999999533966,-1539656.1775950575,244576.87747718685,310.27727486079345,263,1:32:14
15.8%,787500,3149.99999995316,-1539130.1606330052,244349.7291599653,309.9891079597204,263,1:32:10
15.8%,790000,3159.9999999529236,-1538268.2800880782,244319.35504642437,309.9505744839765,263,1:32:07
15.8%,792500,3169.999999952687,-1539949.3550124438,244074.5385442599,309.63999321433204,263,1:32:04
15.9%,795000,3179.9999999524507,-1538446.7356637996,243467.63294853285,308.870055286093,263,1:32:00
15.9%,797500,3189.9999999522142,-1540089.4480683915,245243.17400386682,311.1225578355373,263,1:31:57
16.0%,800000,3199.9999999519778,-1541703.256590317,245458.99456174034,311.3963540146637,263,1:31:54
16.1%,802500,3209.9999999517413,-1540589.721996556,243878.61720401593,309.39144175613603,263,1:31:50
16.1%,805000,3219.999999951505,-1539380.6791011821,245203.1760227742,311.0718152440815,263,1:31:47
16.1%,807500,3229.9999999512684,-1540414.1484028203,244920.01739724542,310.7125920518131,263,1:31:44
16.2%,810000,3239.999999951032,-1540906.070909787,245407.6459194359,311.331211647297,263,1:31:41
16.2%,812500,3249.9999999507954,-1539773.007995083,244654.77805284382,310.3761017759714,263,1:31:37
16.3%,815000,3259.999999950559,-1537135.6974398326,246654.3139930663,312.91277069135697,263,1:31:34
16.4%,817500,3269.9999999503225,-1538330.8360936893,245560.59116154508,311.5252423889356,263,1:31:31
16.4%,820000,3279.999999950086,-1540096.8019352546,244138.05896559893,309.7205770513422,263,1:31:27
16.4%,822500,3289.9999999498496,-1541794.571206186,245345.77038225782,311.25271455773486,263,1:31:24
16.5%,825000,3299.999999949613,-1537696.783793875,245991.74811188038,312.07222052099473,263,1:31:21
16.6%,827500,3309.9999999493766,-1538528.5742901051,244839.91735552283,310.6109748306012,263,1:31:18
16.6%,830000,3319.99999994914,-1538554.4803103367,245320.62654302682,311.2208163587039,263,1:31:14
16.6%,832500,3329.9999999489037,-1538984.6422662372,243654.8864869443,309.1076105210999,263,1:31:11
16.7%,835000,3339.999999948667,-1540131.275347528,243265.84913796856,308.61406652910694,263,1:31:08
16.8%,837500,3349.9999999484307,-1541710.9857107792,244600.58096712042,310.3073457911984,263,1:31:05
