#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
4.0%,200000,800.0000000023637,-3526255.331018053,577029.9834432534,311.8217110872319,220,2:05:37
4.0%,202500,810.0000000024114,-3529107.019213926,574787.3018094667,310.6097865000582,220,2:05:34
4.1%,205000,820.0000000024592,-3527927.464905657,572880.5237949805,309.5793811481688,220,2:05:29
4.2%,207500,830.0000000025069,-3530069.2275415864,573793.9092925664,310.07296629436854,220,2:05:24
4.2%,210000,840.0000000025547,-3525992.512765929,578013.5578757225,312.353225690137,220,2:05:21
4.2%,212500,850.0000000026024,-3527790.0980824884,577149.7254318398,311.88641855970536,220,2:05:16
4.3%,215000,860.0000000026502,-3527560.8965085875,576460.9352819667,311.5142026796364,220,2:05:13
4.3%,217500,870.0000000026979,-3530759.5942148585,576519.9190891832,311.5460769881133,220,2:05:09
4.4%,220000,880.0000000027457,-3527631.539941974,574657.1251919472,310.5394402498058,220,2:05:03
4.5%,222500,890.0000000027934,-3526673.703435499,576182.5002017783,311.3637389158421,220,2:05:00
4.5%,225000,900.0000000028411,-3527964.750985928,575926.447637957,311.22537045862157,220,2:04:57
4.5%,227500,910.0000000028889,-3527115.5921755936,576897.1632970187,311.74993629830567,220,2:04:54
4.6%,230000,920.0000000029366,-3529172.9816548526,576792.0362162609,311.6931265879888,220,2:04:49
4.7%,232500,930.0000000029844,-3529273.7508284934,576320.5754084125,311.43835349121383,220,2:04:45
4.7%,235000,940.0000000030321,-3528924.392493427,576746.9662229725,311.6687711769545,220,2:04:41
4.8%,237500,950.0000000030799,-3527790.7012119535,575520.7722448212,311.00614719663656,220,2:04:37
4.8%,240000,960.0000000031276,-3524432.3730899096,575166.2684839992,310.81457661545676,220,2:04:34
4.8%,242500,970.0000000031754,-3531595.5499327686,575565.0715466447,311.0300861330713,220,2:04:31
4.9%,245000,980.0000000032231,-3529585.1898520105,576647.8461503433,311.61520759873997,220,2:04:27
5.0%,247500,990.0000000032709,-3529959.660523709,574507.399251865,310.45852972492804,220,2:04:22
5.0%,250000,1000.0000000033186,-3526041.3591581825,577013.6143855215,311.81286539855483,220,2:04:19
5.0%,252500,1010.0000000033664,-3529655.5975638516,575535.0429670834,311.01385896406964,220,2:04:20
5.1%,255000,1020.0000000034141,-3526825.6621186845,574513.8039100905,310.46199074349573,220,2:04:15
5.2%,257500,1030.0000000032912,-3528986.215465771,573838.6717912512,310.0971555381391,220,2:04:11
5.2%,260000,1040.0000000030548,-3530009.388636939,576005.9197251401,311.26831644569353,220,2:04:06
5.2%,262500,1050.0000000028183,-3530921.52874884,578193.9732175502,312.45072048626423,220,2:04:03
5.3%,265000,1060.0000000025818,-3528652.5694665983,573367.9058439067,309.84275793760787,220,2:03:59
5.3%,267500,1070.0000000023454,-3529135.870607579,576508.0757496163,311.53967695602705,220,2:03:55
5.4%,270000,1080.000000002109,-3529671.9548863266,575624.6369897772,311.06227475226297,220,2:03:52
5.5%,272500,1090.0000000018724,-3531401.804002404,576288.6792702354,311.4211171106637,220,2:03:48
5.5%,275000,1100.000000001636,-3528528.158706121,576995.6418841307,311.8031532236298,220,2:03:44
5.5%,277500,1110.0000000013995,-3528477.4635093603,576708.1092173416,311.6477732074708,220,2:03:41
5.6%,280000,1120.000000001163,-3528362.528809827,575388.413701067,310.9346218534574,220,2:03:37
5.7%,282500,1130.0000000009265,-3527398.595130559,575552.093532731,311.02307293337424,220,2:03:32
5.7%,285000,1140.00000000069,-3527698.0458877925,574150.4366448873,310.2656304058359,220,2:03:29
5.8%,287500,1150.0000000004536,-3529518.9752768036,576673.7883910235,311.6292265476862,220,2:03:24
5.8%,290000,1160.0000000002171,-3529836.7408899963,576721.4178757032,311.65496508439514,220,2:03:20
5.8%,292500,1169.9999999999807,-3528964.168412056,573635.1760869796,309.9871883258182,220,2:03:16
5.9%,295000,1179.9999999997442,-3528577.356622709,575382.5030337462,310.93142778304417,220,2:03:11
6.0%,297500,1189.9999999995077,-3531705.4782286882,574941.7383568076,310.6932425938974,220,2:03:08
6.0%,300000,1199.9999999992713,-3526463.685537625,576705.1881817337,311.6461947066172,220,2:03:04
6.0%,302500,1209.9999999990348,-3525469.3975755945,574610.3039887098,310.51413850097543,220,2:03:00
6.1%,305000,1219.9999999987983,-3530650.096127607,575341.1618113713,310.9090873656148,220,2:02:56
6.2%,307500,1229.9999999985619,-3528455.760101108,578614.0017553889,312.67770005601335,220,2:02:52
6.2%,310000,1239.9999999983254,-3530229.7329782564,576215.3808310825,311.38150730636846,220,2:02:48
6.2%,312500,1249.999999998089,-3525577.620757416,578170.4136619857,312.43798911850274,220,2:02:45
6.3%,315000,1259.9999999978525,-3529859.1027527954,575875.8179063355,311.19801061598065,220,2:02:42
6.3%,317500,1269.999999997616,-3533382.7058839165,575927.320570912,311.22584218358475,220,2:02:37
6.4%,320000,1279.9999999973795,-3530650.386401195,576104.2138935442,311.3214337128393,220,2:02:33
6.5%,322500,1289.999999997143,-3528875.1079974435,575839.0653394174,311.1781498658774,220,2:02:30
6.5%,325000,1299.9999999969066,-3527419.15965914,576354.9855063306,311.45694839255236,220,2:02:26
6.5%,327500,1309.99999999667,-3532812.3237618823,576051.7073548501,311.2930596608686,220,2:02:22
6.6%,330000,1319.9999999964336,-3527638.3608105984,575238.8471106966,310.8537974397025,220,2:02:17
6.7%,332500,1329.9999999961972,-3529344.02413385,575459.285267683,310.97292019809066,220,2:02:14
6.7%,335000,1339.9999999959607,-3529336.5341927204,576371.4445232863,311.4658426943689,220,2:02:09
6.8%,337500,1349.9999999957242,-3532208.284171097,573728.3010121951,310.0375121813521,220,2:02:05
6.8%,340000,1359.9999999954878,-3528601.3785597626,575335.8416069947,310.90621237596156,220,2:02:02
6.8%,342500,1369.9999999952513,-3528920.8245515153,575518.910708894,311.00514123969367,220,2:01:58
6.9%,345000,1379.9999999950148,-3527849.8304483294,575855.314578975,311.18693080591186,220,2:01:54
7.0%,347500,1389.9999999947784,-3531858.374527568,575036.7252747258,310.7445726532115,220,2:01:51
7.0%,350000,1399.999999994542,-3529123.3429661244,576235.1397045986,311.3921848204071,220,2:01:47
7.0%,352500,1409.9999999943054,-3529335.2200756855,576334.6285994407,311.4459477067631,220,2:01:43
7.1%,355000,1419.999999994069,-3529738.154215105,576097.0992400588,311.3175890193446,220,2:01:39
7.2%,357500,1429.9999999938325,-3531432.0154810306,576156.026046506,311.34943252512846,220,2:01:34
7.2%,360000,1439.999999993596,-3530514.516449541,576164.3954155025,311.35395525537837,220,2:01:30
7.2%,362500,1449.9999999933596,-3531749.018495403,575506.0493752031,310.99819109291894,220,2:01:26
7.3%,365000,1459.999999993123,-3528635.991872363,575557.6879872142,311.02609612526993,220,2:01:21
7.3%,367500,1469.9999999928866,-3528431.9661316853,577242.024150924,311.93629594102305,220,2:01:17
7.4%,370000,1479.9999999926501,-3526372.1360736657,576545.9781421905,311.5601590613698,220,2:01:13
7.5%,372500,1489.9999999924137,-3529622.2336818576,576025.4908401199,311.27889249674115,220,2:01:09
7.5%,375000,1499.9999999921772,-3528692.864807317,574696.4003403909,310.5606641798307,220,2:01:06
7.5%,377500,1509.9999999919407,-3529284.4949853737,575827.986706294,311.1721630741401,220,2:01:02
7.6%,380000,1519.9999999917043,-3529434.918788921,576885.1099049912,311.74342275579613,220,2:00:58
7.7%,382500,1529.9999999914678,-3526795.6269437354,575618.7727628918,311.0591057778352,220,2:00:54
7.7%,385000,1539.9999999912313,-3524058.1815373413,575932.7732658101,311.2287887699008,220,2:00:50
7.8%,387500,1549.9999999909949,-3528411.297418978,575325.592913774,310.90067407613617,220,2:00:46
7.8%,390000,1559.9999999907584,-3527739.0125565734,576305.7263734248,311.4303292088876,220,2:00:42
7.8%,392500,1569.999999990522,-3531030.128596563,576478.3695634176,311.523624005442,220,2:00:38
7.9%,395000,1579.9999999902855,-3528259.1948422454,574740.701328706,310.58460402763006,220,2:00:35
8.0%,397500,1589.999999990049,-3529425.1034875195,576536.9861296469,311.5552998602574,220,2:00:31
8.0%,400000,1599.9999999898125,-3524481.6982107665,575740.85465841,311.1250777145551,220,2:00:27
8.1%,402500,1609.999999989576,-3529456.863660736,575219.3995565852,310.843288159815,220,2:00:23
8.1%,405000,1619.9999999893396,-3529368.2033585124,573733.4794822847,310.0403105790966,220,2:00:19
8.2%,407500,1629.9999999891031,-3529820.9021087773,574433.2752223517,310.41847377917355,220,2:00:16
8.2%,410000,1639.9999999888666,-3529607.3202058375,575860.774130817,311.1898810976576,220,2:00:11
8.2%,412500,1649.9999999886302,-3528654.803798713,574373.1395308697,310.3859770030035,220,2:00:08
8.3%,415000,1659.9999999883937,-3526613.7591289952,574800.4498774859,310.6168915954343,220,2:00:04
8.3%,417500,1669.9999999881572,-3530252.197331257,577014.6368200665,311.81341791280613,220,2:00:01
8.4%,420000,1679.9999999879208,-3527167.4424133673,577523.7825637101,312.0885556032748,220,1:59:57
8.4%,422500,1689.9999999876843,-3529340.504188055,576589.830364317,311.5838564000365,220,1:59:54
8.5%,425000,1699.9999999874478,-3532042.2389053237,575613.3546814395,311.05617789630776,220,1:59:50
8.6%,427500,1709.9999999872114,-3530638.9292132165,576418.3869222354,311.49120993625036,220,1:59:46
8.6%,430000,1719.999999986975,-3531489.3351158276,574951.1435283208,310.6983250623279,220,1:59:43
8.7%,432500,1729.9999999867384,-3531079.1993265618,575534.5878599198,311.01361302833226,220,1:59:39
8.7%,435000,1739.999999986502,-3529219.91962336,576552.1150072608,311.5634753669724,220,1:59:35
8.8%,437500,1749.9999999862655,-3527040.314970419,575869.39708729,311.194540864254,220,1:59:31
8.8%,440000,1759.999999986029,-3528775.4541263655,574994.3046836132,310.72164895481524,220,1:59:27
8.8%,442500,1769.9999999857926,-3528679.1387631856,576076.7265274291,311.30657979227846,220,1:59:24
8.9%,445000,1779.999999985556,-3532290.8165874984,576032.9181281035,311.2829061350515,220,1:59:20
8.9%,447500,1789.9999999853196,-3531479.3933298755,578453.8487602951,312.59115484623436,220,1:59:16
9.0%,450000,1799.9999999850832,-3530915.7897698525,574325.3588555008,310.3601567642327,220,1:59:11
9.1%,452500,1809.9999999848467,-3531986.6419028603,575609.6616539194,311.0541822181048,220,1:59:08
9.1%,455000,1819.9999999846102,-3530739.9577654395,576282.6274391302,311.4178467566361,220,1:59:04
9.2%,457500,1829.9999999843737,-3532243.469229907,575441.5092786965,310.9633142166666,220,1:59:00
9.2%,460000,1839.9999999841373,-3526599.8792897314,576093.3909393863,311.3155850876702,220,1:58:56
9.2%,462500,1849.9999999839008,-3529572.8712384645,576411.3381452013,311.48740084178576,220,1:58:52
9.3%,465000,1859.9999999836643,-3531523.279446617,575138.808401434,310.79973743867606,220,1:58:48
9.3%,467500,1869.9999999834279,-3529911.051599093,577150.5071794448,311.8868410089416,220,1:58:44
9.4%,470000,1879.9999999831914,-3529930.0951777846,575581.6318683568,311.0390351790491,220,1:58:41
9.4%,472500,1889.999999982955,-3530374.0937783197,574726.7592718513,310.57706986796893,220,1:58:37
9.5%,475000,1899.9999999827185,-3528814.1826331243,574313.5087695639,310.35375308647,220,1:58:34
9.6%,477500,1909.999999982482,-3528410.5411661267,576972.1577468168,311.7904626111993,220,1:58:29
9.6%,480000,1919.9999999822455,-3530968.140229324,576836.6572193147,311.71723936881807,220,1:58:26
9.7%,482500,1929.999999982009,-3527551.734283425,575641.0354546297,311.07113633227823,220,1:58:22
9.7%,485000,1939.9999999817726,-3531184.085941078,574410.6527919616,310.40624882526197,220,1:58:18
9.8%,487500,1949.9999999815361,-3526632.342797842,576373.8850083423,311.46716151011145,220,1:58:15
9.8%,490000,1959.9999999812997,-3530360.705558222,576886.2111552728,311.74401786134865,220,1:58:10
9.8%,492500,1969.9999999810632,-3529175.8045271337,576481.0454890345,311.52507005110436,220,1:58:07
9.9%,495000,1979.9999999808267,-3533451.5390982274,577101.5285286477,311.8603733952361,220,1:58:03
9.9%,497500,1989.9999999805902,-3528515.7703594826,575386.0417655504,310.93334008125726,220,1:57:59
10.0%,500000,1999.9999999803538,-3526876.068227997,575534.1227028611,311.0133616617237,220,1:57:55
10.1%,502500,2009.9999999801173,-3530284.47476911,573502.8947682548,309.91570471433664,220,1:57:52
10.1%,505000,2019.9999999798808,-3529878.861176027,576642.167182206,311.61213873644056,220,1:57:48
10.2%,507500,2029.9999999796444,-3528960.7828026973,578422.9990241835,312.5744839317638,220,1:57:44
10.2%,510000,2039.999999979408,-3529522.5863914285,579444.3444071622,313.1264096099253,220,1:57:40
10.2%,512500,2049.9999999791717,-3531294.672597481,574923.1157237078,310.6831790937592,220,1:57:36
10.3%,515000,2059.999999978935,-3530106.3995041754,578215.0503834605,312.4621103934225,220,1:57:32
10.3%,517500,2069.9999999786987,-3532255.0586920045,574792.0933926336,310.61237582765784,220,1:57:29
10.4%,520000,2079.9999999784623,-3529450.167245727,574977.0425443931,310.71232065309243,220,1:57:25
10.4%,522500,2089.999999978226,-3528927.1155091953,576088.9378166343,311.31317866097476,220,1:57:21
10.5%,525000,2099.9999999779893,-3525923.59689831,574812.1589421153,310.62321906657576,220,1:57:17
10.6%,527500,2109.999999977753,-3528246.2257693633,577484.1435488362,312.067135043168,220,1:57:13
10.6%,530000,2119.9999999775164,-3527696.249578977,576682.7452773491,311.63406676691255,220,1:57:09
10.7%,532500,2129.99999997728,-3530713.4825472347,574932.4626033343,310.6882300617888,220,1:57:05
10.7%,535000,2139.9999999770434,-3530040.640565101,575168.1308932514,310.81558304433645,220,1:57:01
10.8%,537500,2149.999999976807,-3532023.4291040376,578188.9463519906,312.44800401421736,220,1:56:57
10.8%,540000,2159.9999999765705,-3531083.424706757,578169.3146505469,312.4373952228003,220,1:56:53
10.8%,542500,2169.999999976334,-3530242.3382644784,574229.0561772166,310.3081156800837,220,1:56:50
10.9%,545000,2179.9999999760976,-3529254.6019726116,576518.5850368513,311.5453560784678,220,1:56:45
10.9%,547500,2189.999999975861,-3525863.6599355843,574838.3264652179,310.637359756077,220,1:56:42
11.0%,550000,2199.9999999756246,-3531197.0547044184,576948.4504321513,311.7776513957749,220,1:56:38
11.1%,552500,2209.999999975388,-3529299.687891545,575845.0108361824,311.1813627578028,220,1:56:34
11.1%,555000,2219.9999999751517,-3528102.525980588,576824.885645458,311.7108781182635,220,1:56:30
11.2%,557500,2229.999999974915,-3530307.865977524,576968.1748475761,311.78831028897696,220,1:56:26
11.2%,560000,2239.9999999746788,-3529669.360587066,574744.7753990025,310.5868056178548,220,1:56:22
11.2%,562500,2249.9999999744423,-3530912.2863192726,574878.3068911317,310.6589648115787,220,1:56:18
11.3%,565000,2259.999999974206,-3534115.8985770103,577029.8525680117,311.82164036345154,220,1:56:14
11.3%,567500,2269.9999999739694,-3528268.572145868,574751.6638417188,310.5905280691245,220,1:56:11
11.4%,570000,2279.999999973733,-3529924.981394248,576998.5671987619,311.8047340368283,220,1:56:08
11.4%,572500,2289.9999999734964,-3529701.786131136,576724.329041583,311.65653825173814,220,1:56:04
11.5%,575000,2299.99999997326,-3527156.3221246134,577749.07899771,312.2103037300056,220,1:56:00
11.6%,577500,2309.9999999730235,-3528970.543878654,575387.1179304284,310.93392163088777,220,1:55:56
11.6%,580000,2319.999999972787,-3530898.9967150763,576389.009629397,311.4753347166208,220,1:55:52
11.7%,582500,2329.9999999725505,-3528552.392270403,575484.6158701719,310.98660862336766,220,1:55:48
11.7%,585000,2339.999999972314,-3527617.5885408577,576012.8767479749,311.2720759570303,220,1:55:45
11.8%,587500,2349.9999999720776,-3530588.716600919,575412.9302495006,310.9478703713886,220,1:55:41
11.8%,590000,2359.999999971841,-3528110.6340547875,575107.9313996837,310.7830517901045,220,1:55:37
11.8%,592500,2369.9999999716047,-3531213.9133140817,577477.2328521685,312.063400566067,220,1:55:33
11.9%,595000,2379.999999971368,-3529974.2826441787,575607.143905017,311.05282164968827,220,1:55:29
11.9%,597500,2389.9999999711317,-3530851.157706013,576004.8179146897,311.2677210374309,220,1:55:26
12.0%,600000,2399.9999999708953,-3528815.207885273,573734.9748043886,310.0411186374479,220,1:55:22
12.1%,602500,2409.999999970659,-3532834.547318574,576194.235283332,311.3700804462908,220,1:55:18
12.1%,605000,2419.9999999704223,-3529547.8420997243,575071.6688901795,310.76345586253336,220,1:55:13
12.2%,607500,2429.999999970186,-3530891.0357359312,574924.2529770995,310.6837936550623,220,1:55:10
12.2%,610000,2439.9999999699494,-3529089.898807628,577147.5056016415,311.88521898382425,220,1:55:06
12.2%,612500,2449.999999969713,-3529857.0432920605,575733.0491886173,311.1208597102634,220,1:55:02
12.3%,615000,2459.9999999694764,-3531589.783552436,573416.2489835477,309.8688821269129,220,1:54:58
12.3%,617500,2469.99999996924,-3532836.190719193,573116.0993543,309.706684019952,220,1:54:55
12.4%,620000,2479.9999999690035,-3528096.8289421406,578903.9879757052,312.83440594999684,220,1:54:50
12.4%,622500,2489.999999968767,-3526145.3409080636,575058.3231080483,310.75624392426437,220,1:54:47
12.5%,625000,2499.9999999685306,-3531802.2013685927,577301.4165422565,311.9683910446091,220,1:54:42
12.6%,627500,2509.999999968294,-3529601.7424150966,574362.5894198759,310.38027581977803,220,1:54:38
12.6%,630000,2519.9999999680576,-3532600.4615877774,574002.9543124464,310.1859323059513,220,1:54:35
12.7%,632500,2529.999999967821,-3529523.7634085678,576129.727189209,311.33522086383306,220,1:54:30
12.7%,635000,2539.9999999675847,-3530876.6281776708,575463.2010970721,310.9750362763803,220,1:54:26
12.8%,637500,2549.9999999673482,-3528153.5522582345,576832.7538692749,311.71513003425434,220,1:54:22
12.8%,640000,2559.9999999671118,-3529770.2741464674,577219.640274628,311.9241998995562,220,1:54:18
12.8%,642500,2569.9999999668753,-3527967.1651471835,573809.0964512709,310.08117329565044,220,1:54:14
12.9%,645000,2579.999999966639,-3525349.4969806895,573273.2431897507,309.79160310745704,220,1:54:11
12.9%,647500,2589.9999999664024,-3526021.9035517834,574517.0793294412,310.4637607500738,220,1:54:07
13.0%,650000,2599.999999966166,-3530681.5620143283,575003.5260964555,310.72663212174524,220,1:54:03
13.1%,652500,2609.9999999659294,-3530268.296100866,576392.1600498912,311.4770371749633,220,1:53:59
13.1%,655000,2619.999999965693,-3526987.6203147024,575639.6861518124,311.0704071814103,220,1:53:56
13.2%,657500,2629.9999999654565,-3532936.8829265926,577132.7459869285,311.87724302339444,220,1:53:51
13.2%,660000,2639.99999996522,-3532573.4602261838,576065.8335092971,311.30069330518023,220,1:53:48
13.2%,662500,2649.9999999649835,-3528104.1560380775,575494.1728112474,310.9917731066777,220,1:53:44
13.3%,665000,2659.999999964747,-3531224.8754279334,577193.1682739978,311.9098946731914,220,1:53:40
13.3%,667500,2669.9999999645106,-3528370.907227911,574869.8754187146,310.65440852120986,220,1:53:36
13.4%,670000,2679.999999964274,-3530663.677422473,577505.6937988936,312.07878060066076,220,1:53:32
13.4%,672500,2689.9999999640377,-3531761.4588314146,575472.3182624378,310.97996310893,220,1:53:28
13.5%,675000,2699.999999963801,-3533965.105594244,575364.8675763122,310.9218977435823,220,1:53:24
13.6%,677500,2709.9999999635647,-3529883.129882777,576827.8441940683,311.71247689079956,220,1:53:20
13.6%,680000,2719.9999999633283,-3534869.4901209455,575830.752338013,311.17365759615734,220,1:53:16
13.7%,682500,2729.999999963092,-3533590.924924437,575406.4704471801,310.94437955345774,220,1:53:12
13.7%,685000,2739.9999999628553,-3529885.826121073,576204.1638980305,311.37544577861814,220,1:53:08
13.8%,687500,2749.999999962619,-3529757.03065785,577033.1402532968,311.82341699842806,220,1:53:04
13.8%,690000,2759.9999999623824,-3533300.146526782,575990.2727359971,311.25986095625984,220,1:53:00
13.8%,692500,2769.999999962146,-3530917.9077688176,575823.8516357513,311.1699285199417,220,1:52:56
13.9%,695000,2779.9999999619095,-3530317.17723448,577800.1876012229,312.23792235062484,220,1:52:52
13.9%,697500,2789.999999961673,-3531624.5566527545,575481.9014651726,310.9851417838,220,1:52:48
14.0%,700000,2799.9999999614365,-3532363.823891364,574893.2649276678,310.667047997342,220,1:52:44
14.1%,702500,2809.9999999612,-3531023.7363535278,572519.731519385,309.3844123112777,220,1:52:40
14.1%,705000,2819.9999999609636,-3531078.348866999,576639.5945143821,311.6107484903426,220,1:52:36
14.2%,707500,2829.999999960727,-3528986.318369096,574181.1560911329,310.2822309128577,220,1:52:32
14.2%,710000,2839.9999999604906,-3532512.3313919883,576929.3931241123,311.7673530012859,220,1:52:28
14.2%,712500,2849.999999960254,-3531224.7225564253,576816.7857115767,311.70650098827883,220,1:52:24
14.3%,715000,2859.9999999600177,-3528920.2007362656,579296.5033556188,313.0465176615276,220,1:52:20
14.3%,717500,2869.9999999597812,-3531011.79499642,576807.1203883926,311.70127793627125,220,1:52:16
14.4%,720000,2879.9999999595448,-3531763.1118730996,576727.6338022889,311.65832411411554,220,1:52:12
14.4%,722500,2889.9999999593083,-3529310.0966352616,575540.9272062606,311.01703875295647,220,1:52:09
14.5%,725000,2899.999999959072,-3527645.170789279,576137.1411139864,311.3392272807894,220,1:52:05
14.6%,727500,2909.9999999588354,-3531849.8196183294,575874.5094107701,311.1973035169774,220,1:52:01
14.6%,730000,2919.999999958599,-3531209.031337982,574463.4429703614,310.4347761535284,220,1:51:57
14.7%,732500,2929.9999999583624,-3532250.3593938984,576373.4312297871,311.4669162923418,220,1:51:53
14.7%,735000,2939.999999958126,-3530141.5721770246,574365.7070098717,310.3819605368202,220,1:51:49
14.8%,737500,2949.9999999578895,-3532486.441923525,575701.6813026646,311.10390879237076,220,1:51:45
14.8%,740000,2959.999999957653,-3531424.501344789,573809.015517144,310.0811295595905,220,1:51:41
14.8%,742500,2969.9999999574165,-3533209.680979967,576217.0963724863,311.3824343692098,220,1:51:37
14.9%,745000,2979.99999995718,-3529769.8356397133,576437.8693482543,311.50173806059684,220,1:51:33
14.9%,747500,2989.9999999569436,-3528959.721228333,573982.2408124118,310.17473892049696,220,1:51:29
15.0%,750000,2999.999999956707,-3528906.9737602193,576047.9054134742,311.2910051266168,220,1:51:25
15.1%,752500,3009.9999999564707,-3530260.6147400774,574135.2739655334,310.2574366329706,220,1:51:22
15.1%,755000,3019.999999956234,-3531012.6603066474,575572.613336864,311.0341616473397,220,1:51:18
15.2%,757500,3029.9999999559977,-3527054.1193439756,574149.8792859239,310.26532921416367,220,1:51:14
15.2%,760000,3039.9999999557613,-3530453.566515861,575251.539621276,310.8606563560161,220,1:51:10
15.2%,762500,3049.999999955525,-3529685.212445805,576345.9315836648,311.4520557357777,220,1:51:06
15.3%,765000,3059.9999999552883,-3531682.5986149292,575654.4652086932,311.0783936482093,220,1:51:02
15.3%,767500,3069.999999955052,-3527962.6662542727,577792.2920190296,312.2336556504183,220,1:50:58
15.4%,770000,3079.9999999548154,-3529789.7452736795,575876.2597408558,311.1982493793033,220,1:50:54
15.4%,772500,3089.999999954579,-3531805.9610734694,576484.8509893129,311.5271265085544,220,1:50:51
15.5%,775000,3099.9999999543425,-3531808.7025375813,575329.3962501765,310.9027293642476,220,1:50:47
15.6%,777500,3109.999999954106,-3529768.177600866,576417.7180853327,311.49084850292206,220,1:50:43
15.6%,780000,3119.9999999538695,-3530549.167094551,577407.9942937596,312.02598468409246,220,1:50:39
15.7%,782500,3129.999999953633,-3528390.850940449,576053.7977239147,311.29418927714033,220,1:50:35
15.7%,785000,3139.9999999533966,-3529195.0499887206,575868.5168608218,311.1940651979432,220,1:50:31
15.8%,787500,3149.99999995316,-3528670.9411423933,576005.8080878314,311.26825611791577,220,1:50:27
15.8%,790000,3159.9999999529236,-3534216.3565551285,574969.6774788474,310.7083406392169,220,1:50:24
15.8%,792500,3169.999999952687,-3528815.02766612,571961.8562353784,309.0829416240975,220,1:50:19
15.9%,795000,3179.9999999524507,-3530095.310159631,574922.7237995078,310.6829673015158,220,1:50:16
15.9%,797500,3189.9999999522142,-3529578.7825513314,577329.4768661968,311.9835545863241,220,1:50:12
16.0%,800000,3199.9999999519778,-3528452.3152531963,577166.2282744104,311.8953365444822,220,1:50:08
16.1%,802500,3209.9999999517413,-3529035.7877396457,575368.4194112788,310.9238171226243,220,1:50:04
16.1%,805000,3219.999999951505,-3530039.33222571,575548.4259184394,311.0210909882469,220,1:50:00
16.1%,807500,3229.9999999512684,-3532606.2866006866,574408.4924790001,310.4050814119499,220,1:49:56
16.2%,810000,3239.999999951032,-3532921.207080301,575153.6554762357,310.80776066173576,220,1:49:52
16.2%,812500,3249.9999999507954,-3528919.2859974224,576470.8030053012,311.51953510682904,220,1:49:48
16.3%,815000,3259.999999950559,-3536580.488043191,575750.0555497623,311.1300497918602,220,1:49:44
16.4%,817500,3269.9999999503225,-3529269.1869827304,576339.5815184455,311.4486242187699,220,1:49:40
16.4%,820000,3279.999999950086,-3531212.090238286,574378.2038136427,310.38871369496934,220,1:49:37
16.4%,822500,3289.9999999498496,-3535048.6644278206,575781.8349204996,311.1472230723567,220,1:49:33
16.5%,825000,3299.999999949613,-3529424.1214892697,575189.5126562892,310.82713755298903,220,1:49:29
16.6%,827500,3309.9999999493766,-3532280.8096857667,576758.0975836447,311.67478646217563,220,1:49:25
16.6%,830000,3319.99999994914,-3528373.8566507977,575036.2422206553,310.74431161522193,220,1:49:21
16.6%,832500,3329.9999999489037,-3530533.5798358023,574222.6834727125,310.3046719290141,220,1:49:17
16.7%,835000,3339.999999948667,-3531238.761742076,573970.9306185727,310.1686269954726,220,1:49:13
16.8%,837500,3349.9999999484307,-3530584.1580433026,577845.5245573497,312.26242202592874,220,1:49:09
16.8%,840000,3359.9999999481943,-3527823.56987443,576667.3602785638,311.62575285466545,220,1:49:05
16.9%,842500,3369.999999947958,-3531981.3455179594,575157.4542423495,310.80981348010505,220,1:49:01
