#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
4.2%,210000,840.0000000025547,-3529249.117558988,575716.3188399395,311.1118187832727,220,2:05:19
4.2%,212500,850.0000000026024,-3526252.7652158923,575180.9943147976,310.822534319369,220,2:05:14
4.3%,215000,860.0000000026502,-3527652.2102329712,578453.5355306175,312.5909855797892,220,2:05:09
4.3%,217500,870.0000000026979,-3532296.261257818,577784.1289924785,312.2292444257335,220,2:05:03
4.4%,220000,880.0000000027457,-3529998.6571557336,575384.2054748121,310.932347766583,220,2:04:57
4.5%,222500,890.0000000027934,-3530140.1573375426,576325.6665029686,311.44110467202137,220,2:04:53
4.5%,225000,900.0000000028411,-3529877.872597197,575161.085271772,310.81177565510467,220,2:04:49
4.5%,227500,910.0000000028889,-3526985.7850642093,575291.4387543064,310.8822174815891,220,2:04:44
4.6%,230000,920.0000000029366,-3530398.518022042,575769.1503012686,311.1403684204554,220,2:04:40
4.7%,232500,930.0000000029844,-3527373.4219630826,575903.0452613235,311.21272402891293,220,2:04:35
4.7%,235000,940.0000000030321,-3530222.9896515757,575556.8449281616,311.02564054388966,220,2:04:32
4.8%,237500,950.0000000030799,-3524842.077617405,574826.6273925642,310.6310376845076,220,2:04:29
4.8%,240000,960.0000000031276,-3530249.938352363,575770.275614397,311.14097652934976,220,2:04:23
4.8%,242500,970.0000000031754,-3530177.1583807915,576376.2285288363,311.46842792709384,220,2:04:20
4.9%,245000,980.0000000032231,-3530578.7865743376,577006.5356456446,311.8090401124448,220,2:04:16
5.0%,247500,990.0000000032709,-3529869.1607181206,575527.3195115575,311.0096852795355,220,2:04:12
5.0%,250000,1000.0000000033186,-3528298.7254408076,576498.7742358568,311.53465050329606,220,2:04:08
5.0%,252500,1010.0000000033664,-3528530.8961998057,574509.2394017372,310.4595241250429,220,2:04:06
5.1%,255000,1020.0000000034141,-3527298.911298748,576398.6215192706,311.4805288937575,220,2:04:02
5.2%,257500,1030.0000000032912,-3524226.950846996,574832.1347981822,310.63401383599495,220,2:03:57
5.2%,260000,1040.0000000030548,-3525524.0838063825,575047.8132821538,310.75056451073704,220,2:03:54
5.2%,262500,1050.0000000028183,-3529722.528141232,575463.340784143,310.97511176199225,220,2:03:49
5.3%,265000,1060.0000000025818,-3526486.351839781,574434.084442234,310.41891107417655,220,2:03:45
5.3%,267500,1070.0000000023454,-3529244.7055981606,575117.3159548668,310.7881231176593,220,2:03:40
5.4%,270000,1080.000000002109,-3529347.1596734,574141.720095451,310.26092006246034,220,2:03:35
5.5%,272500,1090.0000000018724,-3530473.649279911,574013.7576192163,310.19177031385226,220,2:03:30
5.5%,275000,1100.000000001636,-3528924.220928747,575404.791846541,310.9434724530669,220,2:03:27
5.5%,277500,1110.0000000013995,-3525607.800395105,575767.5859434623,311.1395230558437,220,2:03:21
5.6%,280000,1120.000000001163,-3527196.0138012096,576503.7669835034,311.53734853833555,220,2:03:18
5.7%,282500,1130.0000000009265,-3529739.583414212,575814.134255857,311.16467733696527,220,2:03:14
5.7%,285000,1140.00000000069,-3530570.318165157,578921.3319560942,312.8437784779368,221,2:03:09
5.8%,287500,1150.0000000004536,-3532503.8979780935,575531.6167082757,311.01200744523237,221,2:03:04
5.8%,290000,1160.0000000002171,-3528186.8116272893,577823.0520991589,312.25027811561824,221,2:03:00
5.8%,292500,1169.9999999999807,-3528387.4752739575,574552.6736552,310.4829955972769,221,2:02:56
5.9%,295000,1179.9999999997442,-3526015.5028448086,574680.6969349186,310.5521782035301,221,2:02:51
6.0%,297500,1189.9999999995077,-3527269.65360111,575786.3799373645,311.14967915778794,221,2:02:46
6.0%,300000,1199.9999999992713,-3525695.3465588745,575775.4096195817,311.14375089866735,221,2:02:42
6.0%,302500,1209.9999999990348,-3530036.697682524,573949.7709394265,310.1571924989183,221,2:02:39
6.1%,305000,1219.9999999987983,-3530064.9341737013,575137.8237382025,310.7992053356962,221,2:02:35
6.2%,307500,1229.9999999985619,-3532904.343633922,573631.2647721672,309.98507468716434,221,2:02:32
6.2%,310000,1239.9999999983254,-3528979.480898898,578343.9503176806,312.5317667357286,221,2:02:27
6.2%,312500,1249.999999998089,-3531320.984575331,575117.2287194603,310.78807597644567,221,2:02:22
6.3%,315000,1259.9999999978525,-3529664.87607928,572811.7345074811,309.54220804807346,221,2:02:18
6.3%,317500,1269.999999997616,-3531370.6319766324,575379.2896874244,310.9296913201616,221,2:02:14
6.4%,320000,1279.9999999973795,-3529300.5252977256,575646.7972583619,311.0742499581734,221,2:02:10
6.5%,322500,1289.999999997143,-3527032.6827208623,576961.7421207723,311.78483410240705,221,2:02:06
6.5%,325000,1299.9999999969066,-3529434.0871892627,576838.506414235,311.718238656794,221,2:02:01
6.5%,327500,1309.99999999667,-3532118.369763015,574744.2629709754,310.58652870644846,221,2:01:58
6.6%,330000,1319.9999999964336,-3528569.339503363,576625.0122328657,311.6028683591458,221,2:01:53
6.7%,332500,1329.9999999961972,-3531202.112635892,578110.3071001649,312.40550808373456,221,2:01:50
6.7%,335000,1339.9999999959607,-3529331.221674053,574762.1358149294,310.59618702740863,221,2:01:46
6.8%,337500,1349.9999999957242,-3527208.701139692,573271.720710038,309.790780373383,221,2:01:42
6.8%,340000,1359.9999999954878,-3527926.388286097,576774.0336100118,311.68339814467447,221,2:01:38
6.8%,342500,1369.9999999952513,-3528177.0312190745,574599.3109351371,310.5081979556425,221,2:01:34
6.9%,345000,1379.9999999950148,-3528035.189067561,575047.641179495,310.7504715080386,221,2:01:30
7.0%,347500,1389.9999999947784,-3528238.207381036,577358.1928562575,311.99907244399736,221,2:01:25
7.0%,350000,1399.999999994542,-3531291.199456198,576114.9708711279,311.3272466848729,221,2:01:21
7.0%,352500,1409.9999999943054,-3531511.944298966,575121.6983542026,310.7904913260691,221,2:01:17
7.1%,355000,1419.999999994069,-3528907.8795322366,577816.2085945464,312.2465799484877,221,2:01:12
7.2%,357500,1429.9999999938325,-3529123.3321764227,576753.6719945958,311.6723949144409,221,2:01:08
7.2%,360000,1439.999999993596,-3530626.60619889,576543.5262109,311.5588340601872,221,2:01:04
7.2%,362500,1449.9999999933596,-3531288.7937358115,575163.5515465767,310.8131084073908,221,2:01:00
7.3%,365000,1459.999999993123,-3526238.492385464,575469.7637449626,310.978582671114,221,2:00:56
7.3%,367500,1469.9999999928866,-3529853.7345036697,574276.386259126,310.3336924222815,221,2:00:51
7.4%,370000,1479.9999999926501,-3528194.2980833054,575844.0041450104,311.18081875112586,221,2:00:47
7.5%,372500,1489.9999999924137,-3528840.3833828047,575267.7559196785,310.86941949495247,221,2:00:43
7.5%,375000,1499.9999999921772,-3530283.090818025,576787.7820516116,311.6908276764275,221,2:00:39
7.5%,377500,1509.9999999919407,-3529085.0422176644,574777.3537081606,310.60441063734686,221,2:00:35
7.6%,380000,1519.9999999917043,-3530657.850293927,577037.6453378443,311.8258515048012,221,2:00:31
7.7%,382500,1529.9999999914678,-3529389.7727623098,576915.6618557877,311.7599327498134,221,2:00:27
7.7%,385000,1539.9999999912313,-3531780.0261587314,576636.881722248,311.6092825223525,221,2:00:23
7.8%,387500,1549.9999999909949,-3531641.1015395466,576817.7764706674,311.7070363854052,221,2:00:19
7.8%,390000,1559.9999999907584,-3526827.627277648,576133.0886952621,311.33703739087565,221,2:00:15
7.8%,392500,1569.999999990522,-3529804.3480893243,574772.2421333446,310.6016483891948,221,2:00:11
7.9%,395000,1579.9999999902855,-3531968.696066797,576390.7875859621,311.4762955080429,221,2:00:07
8.0%,397500,1589.999999990049,-3533635.0439377334,578310.3845367752,312.5136280955604,221,2:00:03
8.0%,400000,1599.9999999898125,-3527365.258171389,576926.0692555574,311.7655568132022,221,1:59:59
8.1%,402500,1609.999999989576,-3531474.2783527896,573268.6169033241,309.78910310469996,221,1:59:55
8.1%,405000,1619.9999999893396,-3530353.6441250667,578311.729935427,312.51435513665314,221,1:59:52
8.2%,407500,1629.9999999891031,-3526894.5052277725,575742.7341552904,311.12609337743237,221,1:59:48
8.2%,410000,1639.9999999888666,-3526798.6324379165,576361.8555473702,311.46066089972476,221,1:59:44
8.2%,412500,1649.9999999886302,-3529539.7108730543,575280.6141967017,310.876367989932,221,1:59:40
8.3%,415000,1659.9999999883937,-3531637.7773807105,575650.6595840382,311.0763371235473,221,1:59:36
8.3%,417500,1669.9999999881572,-3528691.383517524,577200.5620848807,311.91389022078357,221,1:59:32
8.4%,420000,1679.9999999879208,-3531099.235829344,574148.4768764214,310.26457136493,221,1:59:29
8.4%,422500,1689.9999999876843,-3528480.9775982425,576475.0927796449,311.52185326154273,221,1:59:24
8.5%,425000,1699.9999999874478,-3525728.9771716446,575144.8204949539,310.8029863188771,221,1:59:20
8.6%,427500,1709.9999999872114,-3527233.2595540453,577207.6544614846,311.9177228760559,221,1:59:16
8.6%,430000,1719.999999986975,-3531424.751272803,576776.9820279074,311.6849914426652,221,1:59:13
8.7%,432500,1729.9999999867384,-3531171.3464697134,574698.5986854385,310.5618521453334,221,1:59:09
8.7%,435000,1739.999999986502,-3528526.6522291265,575685.9804516707,311.0954241964868,221,1:59:05
8.8%,437500,1749.9999999862655,-3527216.728077948,576823.485704719,311.71012160312705,221,1:59:02
8.8%,440000,1759.999999986029,-3527946.801633792,577318.7978335264,311.9777837350068,221,1:58:58
8.8%,442500,1769.9999999857926,-3530031.0548545793,577128.9466710314,311.87518990792734,221,1:58:55
8.9%,445000,1779.999999985556,-3530227.329002764,575008.2903364105,310.72920667332386,221,1:58:50
8.9%,447500,1789.9999999853196,-3528245.486420274,576267.08213221,311.40944621534305,221,1:58:46
9.0%,450000,1799.9999999850832,-3527018.8231251575,575578.6031512707,311.0373984881122,221,1:58:43
9.1%,452500,1809.9999999848467,-3529501.6405701563,574168.3324496011,310.2753011345801,221,1:58:38
9.1%,455000,1819.9999999846102,-3528282.7154465225,575041.4250467052,310.74711236688734,221,1:58:34
9.2%,457500,1829.9999999843737,-3526439.8458310273,578207.284538954,312.4579138022722,221,1:58:30
9.2%,460000,1839.9999999841373,-3527915.1202568226,577093.3502357543,311.85595392075993,221,1:58:26
9.2%,462500,1849.9999999839008,-3529927.2572780475,574374.0130269425,310.38644903227043,221,1:58:22
9.3%,465000,1859.9999999836643,-3526910.421463659,575136.4753472402,310.79847667758634,221,1:58:18
9.3%,467500,1869.9999999834279,-3523953.2920162827,576359.8209543343,311.45956142430754,221,1:58:14
9.4%,470000,1879.9999999831914,-3530251.878117973,573586.8186667201,309.96105641939783,221,1:58:10
9.4%,472500,1889.999999982955,-3529408.8673007917,575014.9984182213,310.73283165921436,221,1:58:06
9.5%,475000,1899.9999999827185,-3528029.639999831,577170.159586621,311.8974609895466,221,1:58:02
9.6%,477500,1909.999999982482,-3529837.7228315063,576004.6757896396,311.26764423435725,221,1:57:58
9.6%,480000,1919.9999999822455,-3528372.2951370496,576183.2353327028,311.3641361738517,221,1:57:54
9.7%,482500,1929.999999982009,-3530211.9062662497,577018.0929409841,311.81528556885377,221,1:57:50
9.7%,485000,1939.9999999817726,-3532050.129501948,573326.9289273258,309.82061438768847,221,1:57:46
9.8%,487500,1949.9999999815361,-3526877.7441535573,573475.8268069816,309.90107743630597,221,1:57:42
9.8%,490000,1959.9999999812997,-3529063.399136519,576439.60630669,311.5026766970058,221,1:57:38
9.8%,492500,1969.9999999810632,-3525632.686413098,575934.5518994399,311.22974992720236,221,1:57:34
9.9%,495000,1979.9999999808267,-3526072.967964178,575461.3794932822,310.9740518983982,221,1:57:31
9.9%,497500,1989.9999999805902,-3531906.671485409,575071.6114667129,310.7634248314186,221,1:57:27
10.0%,500000,1999.9999999803538,-3527261.558510119,578971.4447009239,312.87085894565666,221,1:57:23
10.1%,502500,2009.9999999801173,-3528888.544365378,575855.8301364211,311.1872094084275,221,1:57:20
10.1%,505000,2019.9999999798808,-3531422.808065133,575217.4706971671,310.84224582187517,221,1:57:16
10.2%,507500,2029.9999999796444,-3528070.5795432925,576526.3013626386,311.5495259101565,221,1:57:12
10.2%,510000,2039.999999979408,-3530016.814255828,575555.1314084962,311.0247145735772,221,1:57:08
10.2%,512500,2049.9999999791717,-3528137.8155053817,576437.6386558099,311.5016133965156,221,1:57:03
10.3%,515000,2059.999999978935,-3530896.897505032,576439.5103529618,311.5026248444911,221,1:57:00
10.3%,517500,2069.9999999786987,-3531539.0056802873,577891.1414210929,312.28707296074145,221,1:56:57
10.4%,520000,2079.9999999784623,-3530348.104560243,575046.2900318897,310.74974136026407,221,1:56:53
10.4%,522500,2089.999999978226,-3530685.2369904816,576304.547055042,311.42969191604914,221,1:56:49
10.5%,525000,2099.9999999779893,-3528506.3442223035,576154.1710928722,311.3484301251966,221,1:56:45
10.6%,527500,2109.999999977753,-3531863.126518544,575457.056734554,310.9717159192257,221,1:56:42
10.6%,530000,2119.9999999775164,-3529875.88880934,574684.6589752153,310.55431925377036,221,1:56:38
10.7%,532500,2129.99999997728,-3529158.167479543,573943.5194866437,310.15381427116677,221,1:56:34
10.7%,535000,2139.9999999770434,-3529028.0178764686,575454.2554120707,310.9702021102467,221,1:56:30
10.8%,537500,2149.999999976807,-3531354.5804640986,576063.8188404196,311.29960459659543,221,1:56:26
10.8%,540000,2159.9999999765705,-3529572.741602488,577236.5200135295,311.9333215556537,221,1:56:23
10.8%,542500,2169.999999976334,-3528926.1558644194,577516.1334869718,312.0844221123554,221,1:56:19
10.9%,545000,2179.9999999760976,-3531734.4886816554,574944.6117879093,310.6947953697124,221,1:56:15
10.9%,547500,2189.999999975861,-3530269.272455478,576106.2563519545,311.3225374386328,221,1:56:11
11.0%,550000,2199.9999999756246,-3530297.6663482506,575602.4385116464,311.0502788982642,221,1:56:07
11.1%,552500,2209.999999975388,-3532124.577523371,573531.4812278091,309.93115257491223,221,1:56:03
11.1%,555000,2219.9999999751517,-3530668.5312021524,575505.1151370486,310.9976862391882,221,1:55:59
11.2%,557500,2229.999999974915,-3527603.016825907,574658.5487229959,310.5402095129292,221,1:55:55
11.2%,560000,2239.9999999746788,-3531530.3192997873,577170.101021587,311.89742934153935,221,1:55:51
11.2%,562500,2249.9999999744423,-3527004.1274061296,575881.6420960359,311.20115795468087,221,1:55:47
11.3%,565000,2259.999999974206,-3531382.295267146,576327.2324861791,311.4419509149866,221,1:55:43
11.3%,567500,2269.9999999739694,-3528686.0613827836,578001.9714497065,312.34696449177744,221,1:55:39
11.4%,570000,2279.999999973733,-3530089.286736656,574243.7099074242,310.316034421498,221,1:55:36
11.4%,572500,2289.9999999734964,-3527332.5931209326,576349.6765321852,311.454079471613,221,1:55:32
11.5%,575000,2299.99999997326,-3529323.7956734505,577084.9781480376,311.85142972133855,221,1:55:27
11.6%,577500,2309.9999999730235,-3528942.522040244,574794.7652616415,310.61381968116586,221,1:55:23
11.6%,580000,2319.999999972787,-3529278.7794620153,573913.7605042445,310.13773278999906,221,1:55:20
11.7%,582500,2329.9999999725505,-3529243.6010238416,575014.1652853006,310.7323814418247,221,1:55:16
11.7%,585000,2339.999999972314,-3526409.6573720556,575987.4092387755,311.25831354862254,221,1:55:12
11.8%,587500,2349.9999999720776,-3528202.8006583415,576224.3183157131,311.3863370410968,221,1:55:08
11.8%,590000,2359.999999971841,-3529556.7868699357,574668.6411188473,310.5456633510895,221,1:55:04
11.8%,592500,2369.9999999716047,-3530284.104227174,575555.0386802747,311.02466446409676,221,1:55:00
11.9%,595000,2379.999999971368,-3529975.549358094,575594.8789494045,311.04619378015775,221,1:54:56
11.9%,597500,2389.9999999711317,-3528719.3310087677,574946.5949838719,310.6958670706226,221,1:54:52
12.0%,600000,2399.9999999708953,-3528604.5865324084,576185.6597106245,311.3654462854466,221,1:54:49
12.1%,602500,2409.999999970659,-3531194.9409085196,578708.5325578775,312.7287836347324,221,1:54:45
12.1%,605000,2419.9999999704223,-3530792.9362679254,576100.0704042267,311.3191946092122,221,1:54:41
12.2%,607500,2429.999999970186,-3527992.208354581,575094.4820303209,310.7757838742455,221,1:54:37
12.2%,610000,2439.9999999699494,-3532582.914496286,574777.9851862252,310.6047518823016,221,1:54:33
12.2%,612500,2449.999999969713,-3528138.073374504,574994.8970259838,310.7219690511999,221,1:54:30
12.3%,615000,2459.9999999694764,-3531291.115074273,577132.243576671,311.87697152549885,221,1:54:26
12.3%,617500,2469.99999996924,-3527934.1932019964,576257.8653788117,311.40446556633384,221,1:54:21
12.4%,620000,2479.9999999690035,-3532315.4791558255,574885.4388530152,310.662818858373,221,1:54:17
12.4%,622500,2489.999999968767,-3529586.1565333176,576911.7589938754,311.75782367902923,221,1:54:13
12.5%,625000,2499.9999999685306,-3528992.783287896,575629.5913841855,311.06495206156427,221,1:54:09
12.6%,627500,2509.999999968294,-3528647.188934006,576868.6608549214,311.73453383999333,221,1:54:06
12.6%,630000,2519.9999999680576,-3530231.82853291,577012.747215174,311.81239678765195,221,1:54:02
12.7%,632500,2529.999999967821,-3531220.1011600606,577107.003148605,311.863331829653,221,1:53:58
12.7%,635000,2539.9999999675847,-3529641.008845914,576069.098931175,311.3024579092157,221,1:53:54
12.8%,637500,2549.9999999673482,-3529549.0367595665,573829.6345846899,310.092271914594,221,1:53:50
12.8%,640000,2559.9999999671118,-3531023.0394274574,576368.2586070704,311.46412105446404,221,1:53:46
12.8%,642500,2569.9999999668753,-3530324.034704691,575838.5056475177,311.1778474135077,221,1:53:42
12.9%,645000,2579.999999966639,-3530474.204315299,576388.9696381978,311.47531310574357,221,1:53:38
12.9%,647500,2589.9999999664024,-3529739.470418738,574475.3928265676,310.44123374622956,221,1:53:34
13.0%,650000,2599.999999966166,-3532084.487882942,578158.1463633311,312.4313599828137,221,1:53:30
13.1%,652500,2609.9999999659294,-3530902.020061791,576076.6137104204,311.3065188270016,221,1:53:26
13.1%,655000,2619.999999965693,-3529509.73115756,576623.8942268975,311.6022641989739,221,1:53:22
13.2%,657500,2629.9999999654565,-3529723.225022061,576570.0077590572,311.573144445948,221,1:53:19
13.2%,660000,2639.99999996522,-3534928.0008488856,575018.0595645867,310.73448587463633,221,1:53:14
13.2%,662500,2649.9999999649835,-3528609.5803474095,575816.7288008679,311.16607940529457,221,1:53:10
13.3%,665000,2659.999999964747,-3527909.814896336,575734.8706837305,311.1218440295176,221,1:53:06
13.3%,667500,2669.9999999645106,-3528696.8500183523,576361.7999140192,311.4606308359721,221,1:53:02
13.4%,670000,2679.999999964274,-3531300.8092231397,574629.523825968,310.52452472476386,221,1:52:59
13.4%,672500,2689.9999999640377,-3530027.203454716,575191.9504668136,310.8284549234392,221,1:52:55
13.5%,675000,2699.999999963801,-3529380.8681726586,574721.4859078203,310.5742201904088,221,1:52:51
13.6%,677500,2709.9999999635647,-3527436.6483460385,576830.9570231014,311.7141590350612,221,1:52:46
13.6%,680000,2719.9999999633283,-3529752.132090399,576328.0474562787,311.4423913173543,221,1:52:42
13.7%,682500,2729.999999963092,-3526329.816057833,574407.9047867798,310.4047638284638,221,1:52:38
13.7%,685000,2739.9999999628553,-3527312.593968846,573849.1433656951,310.1028142809334,221,1:52:34
13.8%,687500,2749.999999962619,-3530674.673606094,577017.5329665483,311.81498296380425,221,1:52:30
13.8%,690000,2759.9999999623824,-3529392.0210545976,575514.5018236547,311.0027587185445,221,1:52:28
13.8%,692500,2769.999999962146,-3531719.65537362,576395.5402030128,311.47886377871066,221,1:52:24
13.9%,695000,2779.9999999619095,-3529553.184863763,578364.2261195089,312.54272359308635,221,1:52:21
13.9%,697500,2789.999999961673,-3529811.5861735754,577082.8135404426,311.850259987246,221,1:52:17
14.0%,700000,2799.9999999614365,-3529591.6788639314,576571.066969392,311.5737168334989,221,1:52:12
14.1%,702500,2809.9999999612,-3530726.281833209,574190.834612929,310.2874610972742,221,1:52:09
14.1%,705000,2819.9999999609636,-3528307.5402822997,574896.8544238051,310.6689877281352,221,1:52:05
14.2%,707500,2829.999999960727,-3528524.624959383,575112.5565297687,310.78555116798515,221,1:52:01
14.2%,710000,2839.9999999604906,-3530638.3598556127,575125.0251669474,310.7922891051661,221,1:51:57
14.2%,712500,2849.999999960254,-3529449.879745109,576282.1037275533,311.4175637477029,221,1:51:53
14.3%,715000,2859.9999999600177,-3526937.2545875665,575680.8591070927,311.09265666884494,221,1:51:49
14.3%,717500,2869.9999999597812,-3530010.150355395,577051.9135740628,311.83356192879916,221,1:51:45
14.4%,720000,2879.9999999595448,-3529851.622908475,574209.8780936135,310.2977520195876,221,1:51:41
14.4%,722500,2889.9999999593083,-3527589.9300667476,576879.617183893,311.74045453968864,221,1:51:37
14.5%,725000,2899.999999959072,-3531443.810294749,576359.0410803981,311.45913998758465,221,1:51:33
14.6%,727500,2909.9999999588354,-3527579.5184960496,577728.44510728,312.1991533648515,221,1:51:29
14.6%,730000,2919.999999958599,-3527421.665385952,574989.8728359209,310.7192540249669,221,1:51:25
14.7%,732500,2929.9999999583624,-3529358.089108262,575426.255283333,310.9550710974672,221,1:51:21
14.7%,735000,2939.999999958126,-3527001.5197277404,575771.583064552,311.1416830634228,221,1:51:17
14.8%,737500,2949.9999999578895,-3532927.318250235,573656.6335890377,309.99878376314274,221,1:51:13
14.8%,740000,2959.999999957653,-3529996.5694882497,576197.6585382256,311.3719303418405,221,1:51:09
14.8%,742500,2969.9999999574165,-3529409.5464877337,577224.0275957792,311.92657076766994,221,1:51:06
14.9%,745000,2979.99999995718,-3526391.2743866313,574596.3942879674,310.50662182626064,221,1:51:02
14.9%,747500,2989.9999999569436,-3527986.952883009,574972.0552840818,310.7096255833586,221,1:50:58
15.0%,750000,2999.999999956707,-3528442.6213129014,575347.7960100132,310.9126724257184,221,1:50:54
15.1%,752500,3009.9999999564707,-3528198.6838156413,575207.7446675298,310.836989964657,221,1:50:50
15.1%,755000,3019.999999956234,-3530086.380015455,573588.2228169168,309.96181520928656,221,1:50:46
15.2%,757500,3029.9999999559977,-3528717.776127817,576042.2915271779,311.28797143394746,221,1:50:42
15.2%,760000,3039.9999999557613,-3526165.4532188866,575667.895185974,311.085651084765,221,1:50:38
15.2%,762500,3049.999999955525,-3527058.287618842,578696.8249934445,312.7224569742833,221,1:50:34
15.3%,765000,3059.9999999552883,-3527681.465887945,574056.4485548835,310.2148401039664,221,1:50:30
15.3%,767500,3069.999999955052,-3528795.793313114,575524.270879051,311.0080378264882,221,1:50:27
15.4%,770000,3079.9999999548154,-3531051.008929787,577519.8298867668,312.0864196129048,221,1:50:23
15.4%,772500,3089.999999954579,-3528152.2883970235,575572.7474337405,311.034234112062,221,1:50:19
15.5%,775000,3099.9999999543425,-3530647.7024133056,575945.409543736,311.2356172986041,221,1:50:15
15.6%,777500,3109.999999954106,-3529966.383194048,576072.9947075349,311.3045631510323,221,1:50:11
15.6%,780000,3119.9999999538695,-3528017.866488507,576999.3388047781,311.80515100564304,221,1:50:07
15.7%,782500,3129.999999953633,-3528585.7950945515,574368.0453012374,310.38322412802967,221,1:50:03
15.7%,785000,3139.9999999533966,-3531764.036235297,575355.7374473594,310.916963905629,221,1:49:59
15.8%,787500,3149.99999995316,-3530954.215101918,575216.7599919564,310.8418617632971,221,1:49:56
15.8%,790000,3159.9999999529236,-3527314.180061247,574344.9473620837,310.37074221354317,221,1:49:52
15.8%,792500,3169.999999952687,-3529414.040439278,575573.1161215235,311.03443334755866,221,1:49:48
15.9%,795000,3179.9999999524507,-3530359.4208935443,577295.9751178643,311.9654505487711,221,1:49:44
15.9%,797500,3189.9999999522142,-3528149.6377968453,574259.2671473518,310.3244414112787,221,1:49:40
16.0%,800000,3199.9999999519778,-3527203.3091735616,577877.7350483978,312.2798282798874,221,1:49:36
16.1%,802500,3209.9999999517413,-3528383.7578633763,577627.4505370586,312.1445768253291,221,1:49:32
16.1%,805000,3219.999999951505,-3529546.653512154,574431.3838247261,310.4174516852428,221,1:49:28
16.1%,807500,3229.9999999512684,-3529335.2111042403,575083.3121182416,310.76974775619755,221,1:49:24
16.2%,810000,3239.999999951032,-3528106.5555622485,574726.4388264897,310.57689670223436,221,1:49:20
16.2%,812500,3249.9999999507954,-3530194.0853933915,576333.9506105315,311.44558132777445,221,1:49:16
16.3%,815000,3259.999999950559,-3530642.5665633716,573676.1386093914,310.00932409726056,221,1:49:12
16.4%,817500,3269.9999999503225,-3530320.741263088,574593.9150156699,310.50528205024864,221,1:49:08
16.4%,820000,3279.999999950086,-3529529.6746837124,577490.7401817515,312.07069980309745,221,1:49:05
16.4%,822500,3289.9999999498496,-3529218.392008148,573819.1091826445,310.0865840838576,221,1:49:01
16.5%,825000,3299.999999949613,-3528232.1199120097,575718.6316174064,311.1130685870052,221,1:48:57
16.6%,827500,3309.9999999493766,-3528634.9872844536,575438.0062458697,310.9614212098535,221,1:48:53
16.6%,830000,3319.99999994914,-3528086.4001944233,577990.6079317204,312.34082375087314,221,1:48:49
16.6%,832500,3329.9999999489037,-3525593.100374721,576187.9230586309,311.366669377952,221,1:48:45
16.7%,835000,3339.999999948667,-3527875.1305073462,576979.6520555485,311.79451246690735,221,1:48:41
16.8%,837500,3349.9999999484307,-3531055.8390117455,575105.8116823895,310.7819063143187,221,1:48:37
16.8%,840000,3359.9999999481943,-3531106.2082015797,577378.263550019,312.00991846283694,221,1:48:33
16.9%,842500,3369.999999947958,-3532534.6747429967,574597.1428911762,310.50702636456924,221,1:48:29
